countryID,countryName,pollutantID,year,population,concentration,emission11,emission1A1,emission1A2,emission1A3,emission1Ax,emission1B,emission2,emission3,emission5
FI,Finland,PM10,2011,5375276,29.007895,0.00000000,1.75900000,3.80756500,9.54353400,22.25640700,1.86801026,4.55700001,1.70415557,0.00040259
FI,Finland,PM10,2012,5401267,24.826111,0.00000000,1.51273688,4.21494036,9.25507203,24.17301500,1.17587079,4.03540774,1.73734574,0.00043164
FI,Finland,PM10,2013,5426674,25.058571,0.00000000,1.56703153,3.70415915,8.43936651,22.68199698,1.89407090,3.84584932,1.90581789,0.02599689
FI,Finland,PM2.5,2001,5194901,8.170000,0.00000000,1.03911800,4.12035600,7.75354225,21.48369000,1.33462700,2.76587000,0.59130600,0.00939434
FI,Finland,PM2.5,2002,5194901,8.923333,0.00000000,0.85021800,3.56811333,7.59183763,21.77509846,1.79417737,3.16046408,0.60564739,0.01362641
FI,Finland,PM2.5,2003,5206295,9.555000,0.00000000,1.04300000,3.93026100,7.38953003,21.66145400,1.45815700,3.08600000,0.58959448,0.00900038
FI,Finland,PM2.5,2004,5220833,8.610000,0.00000000,1.16148493,4.06132810,7.18631354,21.24362111,0.59399400,4.18254275,0.57025317,0.01361219
FI,Finland,PM2.5,2005,5236611,9.463333,0.00000000,0.87313984,3.50672186,7.04542822,17.28061416,1.64514600,3.88124060,0.57912583,0.01227197
FI,Finland,PM2.5,2006,5255580,10.023333,0.00000000,0.95962343,2.91662081,6.93286244,17.19985595,2.47882268,3.25100108,0.54806686,0.01159519
FI,Finland,PM2.5,2007,5276955,8.472500,0.00000000,0.89739725,3.00466293,6.76156800,17.13538298,0.84412416,3.23483784,0.56125914,0.00275694
FI,Finland,PM2.5,2008,5300484,8.127500,0.00000000,0.73634186,2.71260312,6.35075803,19.36363801,0.90136591,3.11959246,0.56864850,0.00501448
FI,Finland,PM2.5,2009,5326314,7.826667,0.00000000,0.66071277,1.84775261,6.14843800,20.75485639,1.61992974,2.39550141,0.55442994,0.00440971
FI,Finland,PM2.5,2010,5351427,9.302727,0.00000000,0.69900000,2.30700300,6.08931100,23.52655700,1.42875461,2.14700000,0.45176999,0.00510367
FI,Finland,PM2.5,2011,5375276,8.168182,0.00000000,0.58300000,2.35248700,5.96106900,20.49205200,1.31054606,2.43700001,0.48477224,0.00009234
FI,Finland,PM2.5,2012,5401267,7.327000,0.00000000,0.52718656,2.48260684,5.70436109,22.25156931,0.81490216,2.61154826,0.48560911,0.00010002
FI,Finland,PM2.5,2013,5426674,6.980000,0.00000000,0.56830982,2.22791450,5.20363746,20.78056802,1.32989788,2.41211890,0.55690775,0.01015517
FR,France,NO2,1999,58496613,35.701596,1.35926395,145.87593907,200.66953183,1278.22178630,280.19451808,5.15625722,12.84368204,4.65003236,4.51619660
FR,France,NO2,2000,58748743,33.433640,1.76876180,145.58885698,193.83653633,1251.15279325,276.69644480,5.45543088,12.97031645,4.65561526,4.61673194
FR,France,NO2,2001,59038459,31.833840,1.37351730,123.67744654,190.35947719,1182.30061604,290.11265522,5.60329385,11.53074058,4.33016905,4.19301234
FR,France,NO2,2002,59344025,31.936176,3.59326713,131.66167336,202.18771639,1138.22014589,277.30968542,5.06409214,10.50076461,4.35273049,3.80033580
FR,France,NO2,2003,60083720,34.167708,3.72724116,135.54900324,201.10244154,1109.61379894,282.32440717,4.91200242,10.74540802,3.93814658,3.71430815
FR,France,NO2,2004,61158363,30.300447,1.42219499,130.86582665,192.26738993,1118.43810982,286.73298606,5.34538614,10.56583151,3.99546722,3.40803076
FR,France,NO2,2005,62298767,30.841025,1.74197470,147.22658653,187.26953392,1050.28296320,278.56569415,5.22267839,9.69508611,3.76300201,3.59892311
FR,France,NO2,2006,63235742,29.970455,1.27334840,125.62665207,184.36231942,1029.88841013,262.20050474,5.70632445,8.34283835,3.72203637,2.98264747
FR,France,NO2,2007,63779987,29.478136,0.87192445,118.32141547,171.27857351,1008.61419185,245.15067847,5.27306387,8.98342227,3.63657747,2.64428839
FR,France,NO2,2008,64061747,28.857216,0.78618270,95.18566995,156.94274289,915.43873090,246.46072909,5.46858458,7.43463682,3.73154640,2.70713424
FR,France,NO2,2009,64291153,28.601346,1.59418539,90.08210374,131.26607288,867.41335111,241.97832424,5.75498564,5.62174596,3.73723334,2.32172995
FR,France,NO2,2010,64611814,28.638235,1.18702058,82.74283801,132.55558229,855.53544099,235.04928834,4.83248808,5.09212909,3.62597173,2.43264218
FR,France,NO2,2011,64932944,28.331510,1.22444904,62.72573644,129.45938332,851.40856197,216.11512350,4.71446126,4.52464225,3.59965751,2.35756221
FR,France,NO2,2012,65240637,27.415913,1.02030235,71.22210248,118.68228142,807.13233471,213.11352816,3.89563315,4.65943671,3.63147569,2.33589420
FR,France,NO2,2013,65615841,26.868243,0.89005556,69.68914073,117.14585721,767.17120273,218.59192367,2.72658902,4.99014691,3.53476760,1.93150556
FR,France,PM10,2001,59038459,33.396040,2.36552250,9.14765107,21.38630256,80.60942100,163.72106098,8.57399043,80.30502749,84.98528957,3.77476895
FR,France,PM10,2002,59344025,33.970930,8.39701500,8.72175641,22.31269746,77.53799840,144.38262620,6.31552117,77.35321748,83.95107318,3.63742728
FR,France,PM10,2003,60083720,38.333333,8.88756000,8.96764334,21.58323191,76.80761312,149.04129579,6.54590198,81.07537153,80.52500677,3.63029914
FR,France,PM10,2004,61158363,33.188172,1.89849000,9.00948515,21.81114187,76.79200988,143.38047806,1.67362384,80.25888948,78.55904076,3.55076410
FR,France,PM10,2005,62298767,32.791444,3.09639000,9.59933717,21.04922486,68.77602294,134.09683341,1.03875684,72.97836100,75.47108048,3.62055108
FR,France,PM10,2006,63235742,35.525714,1.08495750,8.37263617,21.33299943,67.12295597,119.48735451,0.91286087,72.89910774,75.62162661,3.53070273
FR,France,PM10,2007,63779987,46.047619,1.19996250,7.64985831,20.34055907,65.65776278,109.20648261,0.80438330,69.23609305,75.79757611,3.56095257
FR,France,PM10,2008,64061747,40.270833,1.05484500,5.79662865,18.67472185,61.47621359,108.98547018,0.87590884,66.40391129,76.21989202,3.61100449
FR,France,PM10,2009,64291153,43.114754,2.85953250,5.58290173,15.98741850,59.44838098,106.68381344,0.65473740,59.63580161,75.91110247,3.73331237
FR,France,PM10,2010,64611814,40.848649,2.04938250,4.71774636,15.91432596,59.73573779,112.86354627,0.67414081,61.08334157,75.49380331,3.71902749
FR,France,PM10,2011,64932944,44.032011,1.99023000,3.27736059,14.91090191,56.81454263,90.66207921,0.81011984,62.35151894,75.25024550,3.69464895
FR,France,PM10,2012,65240637,42.202044,1.75098000,4.02385942,12.38853245,54.13349929,95.23606023,0.71416687,60.70377018,75.15949064,3.66439158
FR,France,PM10,2013,65615841,40.622013,0.59020500,4.23457422,13.02261198,50.09319063,98.99683676,0.61644713,60.68759743,74.62202934,3.62095769
FR,France,PM2.5,2001,59038459,21.127143,1.93542750,6.08541057,17.86472067,75.03562677,159.23685441,7.15492802,34.16910849,16.57672341,3.57685590
FR,France,PM2.5,2002,59344025,16.581818,6.87028500,5.72562063,19.12835606,71.90527854,140.32095968,5.26483792,33.14974228,16.39451031,3.48882018
FR,France,PM2.5,2003,60083720,15.789130,7.27164000,5.70517729,18.32008143,71.18201851,144.87085221,5.46004578,34.25097612,15.12909195,3.52718734
FR,France,PM2.5,2004,61158363,13.900000,1.55331000,5.50508982,18.36132741,71.00976024,139.27256732,1.36844910,33.83189559,14.89548790,3.45459582
FR,France,PM2.5,2005,62298767,14.311935,2.53341000,5.70573170,17.45921544,63.18736560,130.20944303,0.83729143,31.34191084,14.02758504,3.53456543
FR,France,PM2.5,2006,63235742,14.239231,0.88769250,4.95714168,17.49492723,61.52776918,115.95545000,0.71808582,31.29102894,14.01772989,3.44739099
FR,France,PM2.5,2007,63779987,13.350606,0.98178750,4.46207080,16.36252741,60.01066251,105.94480086,0.64392866,29.84677123,13.97608718,3.48155256
FR,France,PM2.5,2008,64061747,17.957778,0.86305500,3.45603952,15.14708995,55.91701563,105.72240093,0.68529294,28.99131916,14.20648161,3.52778793
FR,France,PM2.5,2009,64291153,17.765926,2.33961750,3.37224647,12.77237391,54.08442352,103.49584534,0.50770206,26.92096331,14.18720720,3.64858312
FR,France,PM2.5,2010,64611814,17.623860,1.67676750,2.89489425,12.67341188,54.42330591,109.58878920,0.52084692,27.94404181,13.96095023,3.63313477
FR,France,PM2.5,2011,64932944,18.234627,1.62837000,2.14125720,11.73457077,51.35994002,87.82933654,0.64834127,27.94918804,13.87240946,3.60732833
FR,France,PM2.5,2012,65240637,15.994384,1.43262000,2.49495162,9.69967748,48.74897353,92.36856984,0.54885736,27.38781671,13.88922569,3.58246748
FR,France,PM2.5,2013,65615841,15.253714,0.48289500,2.65961412,10.31589512,44.73880302,95.96034296,0.51150694,27.49077333,13.62998304,3.54547104
GB,"United Kingdom",NO2,1990,NULL,57.100000,0.50787971,860.16721851,440.13150174,1574.57295838,292.46343880,13.89411878,14.63314480,7.61025688,5.96085373
GB,"United Kingdom",NO2,1991,NULL,61.175714,0.29754569,761.65736463,449.43981014,1562.52303826,303.53614706,13.58727790,12.83537748,6.35618031,5.91960611
GB,"United Kingdom",NO2,1992,NULL,60.096250,0.25137481,748.23275985,443.85360525,1545.08015729,294.02189615,13.50338566,11.45136638,4.72865945,5.72211546
GB,"United Kingdom",NO2,1993,NULL,52.230667,0.24624471,659.61441747,433.37303590,1486.11304403,291.57711164,13.52295032,10.30670792,0.03813469,5.27150154
GB,"United Kingdom",NO2,1994,NULL,50.700526,0.38988745,616.08050219,430.01764873,1407.19261925,277.14122650,13.53762124,10.30383506,0.00000000,4.31787908
GB,"United Kingdom",NO2,1995,NULL,49.661000,0.89776716,582.38076568,404.61928714,1363.00094829,263.31708374,14.34465804,7.91696813,0.00000000,3.92141131
GB,"United Kingdom",NO2,1996,NULL,47.275000,0.71187745,538.78823438,375.71834660,1345.29412368,273.68138109,11.39166388,7.62809963,0.00000000,4.11332412
GB,"United Kingdom",NO2,1997,NULL,47.743333,0.42440343,458.66346579,358.97784711,1310.41250487,254.90529320,4.77725295,7.21472637,0.00000000,1.78813713
GB,"United Kingdom",NO2,1998,NULL,44.820167,0.16144069,459.93220273,362.02162996,1285.90671716,238.33743775,4.21813366,6.44586310,0.00000000,1.84846666
GB,"United Kingdom",NO2,1999,NULL,45.229531,0.30381618,414.05263233,349.37417256,1176.30434277,233.01220780,4.58456928,6.67094608,0.00000000,1.76385339
GB,"United Kingdom",NO2,2000,NULL,41.787424,0.35467255,444.05839249,340.11140241,1101.63520476,218.57859643,3.22330188,6.35506986,0.00000000,1.80618990
GB,"United Kingdom",NO2,2001,NULL,41.062603,0.36968382,468.93249254,331.50200528,1064.69412840,212.33477126,3.44665344,4.93669953,0.00000000,2.39129393
GB,"United Kingdom",NO2,2002,NULL,37.769315,0.29855980,469.53481060,288.19693812,995.37226971,189.11639554,3.74231916,2.74688603,0.00000000,1.74183284
GB,"United Kingdom",NO2,2003,NULL,41.397353,2.15492500,492.37743060,283.43759201,983.62684716,181.66518891,2.94689153,2.70937204,0.00000000,1.69143838
GB,"United Kingdom",NO2,2004,NULL,38.168947,0.32360770,474.08554582,284.86010110,994.20296076,173.04160774,2.94850854,2.74756755,0.00000000,1.59221003
GB,"United Kingdom",NO2,2005,NULL,39.522090,0.35743510,490.47184876,291.19591359,995.57691886,164.90376797,3.15976333,2.60470564,0.00000000,1.49637712
GB,"United Kingdom",NO2,2006,NULL,38.625429,0.41845162,495.57740392,269.32243203,1023.69475448,153.60602659,2.76994176,2.17384397,0.00000000,1.44070388
GB,"United Kingdom",NO2,2007,NULL,44.068621,0.32707829,463.60356099,263.84346564,1010.33992628,146.44373550,2.57567119,2.46359609,0.00000000,1.39468629
GB,"United Kingdom",NO2,2008,NULL,35.849412,0.29768995,380.72291880,228.72788159,1011.76762721,151.46276547,2.37563326,2.44967690,0.00000000,1.30603050
GB,"United Kingdom",NO2,2009,NULL,35.460597,0.26265495,341.64933940,191.52174387,905.28313071,136.44394906,2.31572842,1.65831026,0.00000000,1.31710355
GB,"United Kingdom",NO2,2010,NULL,37.521818,0.32630829,329.88804136,199.33433013,838.53638110,141.70593449,2.51142505,1.73887000,0.00000000,1.33416144
GB,"United Kingdom",NO2,2011,NULL,33.032576,0.32354912,314.05902111,173.07852822,851.38741156,123.44348659,2.50471618,1.60071777,0.00000000,1.34261219
GB,"United Kingdom",NO2,2012,NULL,33.209697,0.29390412,361.40815903,173.13242448,786.86037310,123.44349196,2.01118967,1.26472085,0.00000000,1.34279937
GB,"United Kingdom",NO2,2013,NULL,32.326000,0.24058162,341.90001958,168.02272060,763.10110040,118.78534682,2.37019279,1.51340889,0.00000000,1.31604824
GB,"United Kingdom",PM10,1992,NULL,61.020000,17.35758531,70.13217061,38.63367952,45.82231826,58.63442634,2.03611664,50.05550363,18.81418798,3.66704854
GB,"United Kingdom",PM10,1993,NULL,59.986000,17.37279378,59.91216094,34.89955061,47.22129478,59.27431316,3.21946072,49.29246291,18.08302046,3.52118039
GB,"United Kingdom",PM10,1994,NULL,53.047692,17.95457738,54.38124487,33.40593159,46.33957281,50.95990320,4.90212432,51.19470045,18.12986269,3.13922710
GB,"United Kingdom",PM10,1995,NULL,51.957143,19.00437717,43.05425303,29.94524689,48.05576169,43.21591834,2.44382825,48.94491943,18.32316375,2.94658152
GB,"United Kingdom",PM10,1996,NULL,53.954737,19.26382661,39.97066737,28.42393346,49.48146020,46.96529129,1.94468461,48.01776647,19.10826584,2.68634373
GB,"United Kingdom",PM10,1997,NULL,49.226875,19.22412724,29.44493507,25.98108277,49.87870396,44.77765464,2.94255686,47.44067134,20.31298559,2.26013767
GB,"United Kingdom",PM10,1998,NULL,43.119512,19.16427990,29.02295992,24.64677449,48.56054753,44.39886242,2.60060171,43.77628182,19.54465423,2.29326653
GB,"United Kingdom",PM10,1999,NULL,39.596667,19.74046547,23.15285353,25.01017744,44.22358334,46.36089650,2.49430643,41.02663218,18.54096914,2.28120090
GB,"United Kingdom",PM10,2000,NULL,37.741163,19.82434951,25.44118879,22.57895073,38.75157908,40.40533971,2.28883098,38.71054895,18.62443989,2.28480571
GB,"United Kingdom",PM10,2001,NULL,38.272200,20.10504270,19.56382803,22.12273731,37.57365014,39.88377373,2.23392124,38.53328446,18.05247583,6.15461038
GB,"United Kingdom",PM10,2002,NULL,36.955833,20.45909665,11.08891889,20.49021122,35.31176876,34.84338108,2.08170838,36.21174716,17.65001647,2.29833332
GB,"United Kingdom",PM10,2003,NULL,45.950833,21.66583171,10.33535841,20.23829484,35.51579060,35.04376367,2.13778245,39.71373037,17.36142653,2.29198632
GB,"United Kingdom",PM10,2004,NULL,36.586275,20.96322089,11.21589752,19.25256305,37.05697935,34.21215232,2.22722492,35.88303984,17.61216545,2.28274898
GB,"United Kingdom",PM10,2005,NULL,36.900851,21.00833316,11.89517063,18.94549916,37.87173110,33.58928374,2.21257810,36.77509636,16.80425450,2.28576497
GB,"United Kingdom",PM10,2006,NULL,39.698627,21.36718399,13.31599051,17.83460433,39.33386420,33.75237284,2.33174254,34.48010717,16.94058615,2.28445534
GB,"United Kingdom",PM10,2007,NULL,38.390588,21.52723469,11.40712138,16.60637788,41.10781631,34.20983354,2.37403605,35.69597303,16.46864796,2.29143592
GB,"United Kingdom",PM10,2008,NULL,34.742500,21.30989364,10.17398298,16.00623943,43.25967632,39.04544472,2.18094380,30.58869970,16.57181038,2.28889428
GB,"United Kingdom",PM10,2009,NULL,31.347143,21.13168026,8.12136127,14.42220244,40.79421166,38.86070758,2.16266297,25.01111880,16.22166413,2.30010266
GB,"United Kingdom",PM10,2010,NULL,32.939032,20.82674299,7.90933178,15.70995288,37.00224908,47.39979374,2.15806060,25.16424755,16.36660430,2.32501229
GB,"United Kingdom",PM10,2011,NULL,38.221429,20.85080436,7.91115585,13.90137388,37.64794329,41.33124621,2.12167743,24.01479171,16.46816190,2.32662743
GB,"United Kingdom",PM10,2012,NULL,32.857500,20.75980190,10.21811368,14.39981866,32.64224639,47.33349632,1.99488937,23.86776702,16.29835024,2.32875774
GB,"United Kingdom",PM10,2013,NULL,31.353030,20.82350557,9.01467744,15.01515879,30.13569357,53.32142952,2.10060819,25.64974199,16.35688285,2.33666836
GB,"United Kingdom",PM2.5,1998,NULL,20.200000,5.66881336,14.67766859,21.81130479,44.32006713,43.25489972,1.65488763,16.96226070,4.21834482,2.03120707
GB,"United Kingdom",PM2.5,1999,NULL,18.475000,5.94577287,12.01686556,22.54167537,40.18376908,45.19810712,1.60702969,15.22864330,4.05144739,2.02691847
GB,"United Kingdom",PM2.5,2000,NULL,19.970000,6.01841005,12.79109578,20.48494083,34.99991034,39.34144470,1.50757195,14.15893982,4.01963574,2.03188318
GB,"United Kingdom",PM2.5,2001,NULL,18.955000,6.10247637,10.02049376,20.27270667,33.86167056,38.82677439,1.45989242,13.35334831,3.91504991,5.34414123
GB,"United Kingdom",PM2.5,2002,NULL,17.605000,6.14693650,6.16374824,18.74498664,31.67353862,33.89786158,1.39471159,12.55153054,3.82177534,2.04511347
GB,"United Kingdom",PM2.5,2003,NULL,16.585000,7.06045863,5.88049461,18.56762512,31.85088212,34.09791327,1.42735248,13.48979409,3.76022669,2.04406077
GB,"United Kingdom",PM2.5,2004,NULL,15.890000,6.31945046,6.37642449,17.69939829,33.28685081,33.29866091,1.45784616,12.67734616,3.79531448,2.04088528
GB,"United Kingdom",PM2.5,2005,NULL,16.000000,6.35389931,6.90265530,17.54170437,34.06381696,32.68919489,1.45822386,12.46552802,3.65142674,2.04622998
GB,"United Kingdom",PM2.5,2006,NULL,17.305000,6.48779460,7.52839205,16.51283010,35.39467462,32.87156890,1.54037483,12.05734377,3.66827977,2.04848668
GB,"United Kingdom",PM2.5,2007,NULL,16.576667,6.51376903,6.76052866,15.38870552,37.05299552,33.34223132,1.55270367,12.54817311,3.58155032,2.05587013
GB,"United Kingdom",PM2.5,2008,NULL,12.745000,6.44416594,6.30100456,14.85438446,39.11442644,38.08586819,1.46077470,11.01938894,3.55011175,2.05804286
GB,"United Kingdom",PM2.5,2009,NULL,12.524390,6.38464672,5.19363163,13.51268495,36.81219222,37.89650693,1.44530306,8.65486322,3.49333128,2.06768076
GB,"United Kingdom",PM2.5,2010,NULL,13.293953,6.31045419,5.01629256,14.72256269,33.23754820,46.25637891,1.43840557,8.51452075,3.51762753,2.08534212
GB,"United Kingdom",PM2.5,2011,NULL,14.558125,6.31681476,4.91574476,13.02838881,33.86872171,40.33429122,1.42569929,8.19498209,3.52490690,2.08925435
GB,"United Kingdom",PM2.5,2012,NULL,13.232600,6.28379245,5.96619198,13.44720192,29.13676350,46.20262228,1.36535160,8.27648789,3.48847742,2.09435138
GB,"United Kingdom",PM2.5,2013,NULL,12.470222,6.29033824,5.33908762,14.01743653,26.75327596,52.04700797,1.42221034,9.32093836,3.50277122,2.10235995
GR,Greece,NO2,1990,NULL,101.705000,0.00000000,73.56568987,22.17241932,375.89122477,46.59180762,0.36056907,1.47677222,1.17153339,0.00000000
GR,Greece,NO2,1991,NULL,109.120000,0.00000000,79.87030597,21.51822790,361.33997315,48.33972805,0.40963329,1.25386464,1.58499039,0.00000000
GR,Greece,NO2,1992,NULL,91.195000,0.00000000,88.92407144,21.14604427,388.21539004,45.13345583,0.45869751,1.07905120,1.31847968,0.00000000
GR,Greece,NO2,1993,NULL,89.240000,0.00000000,86.54259119,21.33921376,422.29916337,43.92722129,0.52329285,1.20584983,1.27384385,0.00000000
GR,Greece,NO2,1994,NULL,87.303333,0.00000000,92.19975222,20.98258556,441.47008912,44.10613349,0.41210415,1.07448504,1.36321491,0.00000000
GR,Greece,NO2,1995,NULL,94.646667,0.00000000,82.01450456,23.58600165,449.52632255,41.34232087,0.50546736,1.08120501,1.27277626,0.00000000
GR,Greece,NO2,1996,NULL,85.500000,0.00000000,85.10505337,25.48725015,415.18070778,43.11235005,0.42463494,1.17188234,1.27747728,0.00000000
GR,Greece,NO2,1997,NULL,87.205000,0.00000000,90.41733755,25.55939348,423.60303733,43.20188285,0.43363593,1.07062832,1.29799653,0.00000000
GR,Greece,NO2,1998,NULL,86.710000,0.00000000,94.86312110,24.23758675,470.35154065,43.38644881,0.45040248,1.05724596,1.20082487,0.00000000
GR,Greece,NO2,1999,NULL,75.253333,0.00000000,94.48178659,21.92574332,444.08873033,43.35083312,0.50776173,1.15988163,1.19131932,0.00000000
GR,Greece,NO2,2000,NULL,97.120000,0.00000000,104.73190843,24.48902962,456.38897166,43.82089570,0.50052564,1.09777716,1.24983819,0.00000000
GR,Greece,NO2,2001,NULL,65.670000,0.00000000,114.70981830,24.63846125,460.23546962,44.78299824,0.43098858,0.91292354,1.28912592,0.00000000
GR,Greece,NO2,2002,NULL,60.492222,0.00000000,117.15124141,24.64368339,427.92467942,48.70871971,0.50864418,1.12627799,1.25111965,0.00000000
GR,Greece,NO2,2003,NULL,56.098000,0.00000000,125.24435956,22.26458379,436.23028931,53.56772859,0.52717563,1.10344222,1.18674255,0.00000000
GR,Greece,NO2,2004,NULL,55.390000,0.00000000,132.42756895,22.64594231,443.64993454,46.49519625,0.41192766,1.04525784,1.30893666,0.00000000
GR,Greece,NO2,2005,NULL,74.213333,0.00000000,146.27308035,30.78851724,406.70595192,48.83112813,0.46452168,0.98406985,1.32776819,0.00000000
GR,Greece,NO2,2006,NULL,56.604000,0.00000000,139.10981330,28.78833245,430.62829583,48.77038588,0.60200739,0.93819992,1.22721610,0.00000000
GR,Greece,NO2,2007,NULL,59.602857,0.00000000,149.67661254,28.84526773,433.06261022,43.97912583,0.69819444,0.97115369,1.20692478,0.00000000
GR,Greece,NO2,2008,NULL,53.222857,0.00000000,139.97971506,27.23437217,419.36006979,42.23276032,0.69431166,0.95684534,1.44941882,0.00000000
GR,Greece,NO2,2009,NULL,51.341667,0.00000000,129.59919188,21.68464059,395.04851729,33.94310333,0.73966959,0.78588324,1.35674272,0.00000000
GR,Greece,NO2,2010,NULL,44.001667,0.00000000,119.46585182,18.78005428,357.77121218,30.33954424,0.37468827,0.85230701,1.36059268,0.00000000
GR,Greece,NO2,2011,NULL,36.508571,0.00000000,116.74059914,13.98108386,301.85545207,32.74859493,0.46222731,0.94441932,1.40306326,0.00000000
GR,Greece,NO2,2012,NULL,44.408000,0.00000000,118.24796327,16.27507841,244.22398574,20.36820508,0.58541733,0.68213780,1.42599885,0.00000000
GR,Greece,NO2,2013,NULL,37.800000,0.00000000,118.87174773,16.74233264,206.87570434,18.18631600,0.59484315,0.68493131,1.33280336,0.00000000
HR,Croatia,NO2,2006,NULL,33.656000,0.29810000,10.82787673,17.22130227,37.34102720,12.78411195,0.25313311,2.35065789,2.92062739,0.00370012
HR,Croatia,NO2,2008,NULL,28.642000,0.34490000,10.90969579,18.11208507,36.87665437,11.61756293,0.23869820,2.48914246,3.15992628,0.00367871
HR,Croatia,NO2,2009,NULL,28.357500,0.27890000,10.69168577,15.39988333,32.86450730,10.99694285,0.29153209,1.41070744,2.81824615,0.00377539
HR,Croatia,NO2,2010,NULL,27.410000,0.19440000,8.74884321,11.14860168,31.23263124,10.63356949,0.21349558,1.59845234,2.59655293,0.00368417
HR,Croatia,NO2,2011,NULL,23.005000,0.32770000,9.06666230,9.46911313,31.11670825,10.17761227,0.17403578,1.20905005,2.98762764,0.00371594
HR,Croatia,NO2,2012,NULL,28.702000,0.56680000,7.88799795,9.42815972,26.77430042,9.08291464,0.18783752,1.10040381,2.81241669,0.00390848
HR,Croatia,NO2,2013,NULL,29.076667,0.19990000,7.72759912,7.94867441,28.52800564,8.32594617,0.11899733,1.03123079,2.30846157,0.00390623
HR,Croatia,PM10,2006,NULL,63.472000,0.00000000,0.64620646,0.96349473,2.74730112,8.75632594,0.77381916,7.14835304,3.04743142,0.00193785
HR,Croatia,PM10,2008,NULL,56.556000,0.00000000,0.63285371,0.85791723,2.49543933,6.85928005,0.67625375,8.23897607,2.88825489,0.00185960
HR,Croatia,PM10,2009,NULL,49.675000,0.00000000,0.81896106,0.81115715,2.26761972,6.81376747,0.82572204,6.76865551,2.88679246,0.00180601
HR,Croatia,PM10,2010,NULL,45.730000,0.00000000,0.51792514,0.89598708,2.04378357,7.27753256,0.70760990,5.69079309,2.62302267,0.00165535
HR,Croatia,PM10,2011,NULL,53.607500,0.00000000,0.40314255,0.69788691,1.93020934,8.04612277,0.53014410,5.80667435,2.39445550,0.00167185
HR,Croatia,PM10,2012,NULL,44.042000,0.00000000,0.35969093,0.74713826,1.61221425,7.81360645,0.58260548,5.22538554,2.48121553,0.00154571
HR,Croatia,PM10,2013,NULL,68.230000,0.00000000,0.19946406,0.67639365,1.53881446,6.75312261,0.37394082,4.64325017,2.35013300,0.00147853
HU,Hungary,NO2,1997,10301247,51.064286,0.00000000,49.84351074,24.01979118,68.86489104,32.13541985,0.32598890,4.89756435,8.74558375,0.16298646
HU,Hungary,NO2,1999,10253416,26.880000,0.00000000,45.70823827,21.33060305,81.90162214,29.12049307,0.32065839,3.19073049,10.98953526,0.15876228
HU,Hungary,NO2,2000,10221644,29.560000,0.00000000,36.23317353,19.41913545,78.27506588,28.11071830,0.31190804,3.86729995,10.82784939,0.16142844
HU,Hungary,NO2,2001,10198315,32.740000,0.00000000,36.43351782,20.07259583,78.06241104,27.60821664,0.31385374,3.71165827,11.48102397,0.15655980
HU,Hungary,NO2,2003,10149386,37.066250,0.00000000,34.15810723,18.52323490,78.32480747,28.43233902,0.26226200,2.29204015,12.04333552,0.15263508
HU,Hungary,NO2,2004,10123225,29.612000,0.00000000,32.39516494,18.07189633,77.48179789,27.54162786,0.25539582,2.48687521,12.17938817,0.17816756
HU,Hungary,NO2,2005,10097549,35.128462,0.00000000,28.46535813,19.09956045,80.95697668,27.12611008,0.40759676,2.64638877,10.87038665,0.16619670
HU,Hungary,NO2,2006,10076581,33.083077,0.00000000,24.47817599,19.06427271,79.53400756,26.32037420,0.13884856,2.14592766,12.00830463,0.17887314
HU,Hungary,NO2,2007,10066158,31.717500,0.00000000,25.58146200,19.56606914,77.84266147,22.78936973,0.17011069,1.85244686,13.23047364,0.16422419
HU,Hungary,NO2,2008,10045401,30.428462,0.00000000,25.92878900,17.31113463,76.62908491,23.19440420,0.19752605,1.55314879,12.21601592,0.16731077
HU,Hungary,NO2,2009,10030975,29.780000,0.00000000,23.65461207,14.15442354,71.41721408,22.86920236,0.15311505,1.57350924,11.43050485,0.16303690
HU,Hungary,NO2,2010,10014324,30.658462,0.00000000,24.48008209,13.40344865,64.24386593,25.37219136,0.15689033,1.80105180,11.68465306,0.19230943
HU,Hungary,NO2,2011,9937628,31.644167,0.00000000,21.03380768,12.98187465,59.36158253,24.66220021,0.24051725,2.03586098,12.52145502,0.20709907
HU,Hungary,NO2,2012,9931925,26.784545,0.00000000,20.49731163,12.10031360,54.52639863,21.38914692,0.12266243,1.92856250,12.93606808,0.19996566
HU,Hungary,NO2,2013,9908798,29.504167,0.00000000,18.31723330,12.37260308,51.83668615,24.15433521,0.13616457,1.76724742,14.24508488,0.19981392
HU,Hungary,PM10,2000,10221644,70.420000,0.00000000,12.10567243,0.81041175,4.56902732,18.38070133,0.81653079,8.64130242,14.86540661,0.98153892
HU,Hungary,PM10,2001,10198315,75.170000,0.00000000,10.98485970,0.78961186,4.27541081,19.41774148,0.80511028,8.88410789,15.58505150,0.82851970
HU,Hungary,PM10,2003,10149386,72.142857,0.00000000,7.50251030,0.60932211,4.43381136,19.66471596,0.80339827,8.24252393,16.12465712,0.96952156
HU,Hungary,PM10,2004,10123225,60.962500,0.00000000,6.61573363,0.57566330,4.44513154,16.71726584,0.75920828,7.79121043,15.99857785,0.74485295
