concID,pollutantID,stationID,year,concentration,pctValid,measurementCode,population,exceededLimit
49356,BaP,FR03043,2013,0.24,NULL,NULL,NULL,0
45264,BaP,FR03062,2009,0.44,100.00,100,398881,0
45265,BaP,FR03062,2012,0.26,15.30,100,398881,0
49340,BaP,FR04037,2013,0.20,NULL,NULL,NULL,0
45266,BaP,FR05074,2009,0.10,100.00,100,232019,0
45267,BaP,FR05074,2011,0.08,100.00,100,232019,0
45268,BaP,FR05074,2012,0.11,42.62,100,232019,0
49351,BaP,FR06006,2013,0.26,NULL,NULL,NULL,0
45269,BaP,FR07006,2009,0.45,100.00,100,262696,0
45270,BaP,FR08016,2009,0.35,100.00,100,382128,0
45271,BaP,FR09104,2012,0.27,18.32,512,4286,0
45272,BaP,FR09202,2012,0.15,19.13,512,6046,0
49345,BaP,FR11034,2013,0.40,NULL,NULL,NULL,0
45273,BaP,FR12030,2009,0.22,100.00,100,654874,0
45274,BaP,FR12030,2012,0.08,100.00,100,654874,0
45275,BaP,FR12052,2012,0.34,100.00,512,70129,0
49354,BaP,FR12052,2013,0.23,NULL,NULL,NULL,0
45276,BaP,FR15039,2012,0.39,15.57,512,16261,0
49349,BaP,FR15039,2013,0.38,NULL,NULL,NULL,0
45277,BaP,FR15043,2010,0.37,100.00,1,370914,0
45278,BaP,FR15043,2011,0.41,100.00,1,370914,0
45279,BaP,FR15043,2012,0.38,16.12,1,370914,0
49350,BaP,FR15043,2013,0.39,NULL,NULL,NULL,0
45280,BaP,FR16034,2012,0.28,16.67,512,19503,0
49343,BaP,FR16034,2013,0.39,NULL,NULL,NULL,0
49353,BaP,FR16066,2013,0.41,NULL,NULL,NULL,0
49347,BaP,FR19002,2013,0.11,NULL,NULL,NULL,0
45281,BaP,FR19012,2012,0.18,100.00,512,198691,0
45282,BaP,FR20062,2009,0.35,100.00,100,1191963,0
45283,BaP,FR20062,2010,0.34,100.00,100,595981,0
45284,BaP,FR20062,2011,0.41,100.00,100,595981,0
45285,BaP,FR20062,2012,0.27,16.12,100,595981,0
49341,BaP,FR20062,2013,0.17,NULL,NULL,NULL,0
45286,BaP,FR20063,2011,0.38,100.00,1,52257,0
45287,BaP,FR20067,2010,0.54,100.00,1,595981,0
45288,BaP,FR20067,2011,1.02,100.00,1,595981,1
45289,BaP,FR20067,2012,0.61,31.97,1,595981,0
49342,BaP,FR20067,2013,0.53,NULL,NULL,NULL,0
45290,BaP,FR25036,2009,0.30,100.00,100,458574,0
45291,BaP,FR25036,2011,0.24,100.00,100,458574,0
45292,BaP,FR25036,2012,0.28,42.62,100,458574,0
45293,BaP,FR28002,2010,0.49,100.00,1,231571,0
45294,BaP,FR28002,2011,0.31,100.00,1,231571,0
49357,BaP,FR28131,2013,0.22,NULL,NULL,NULL,0
45295,BaP,FR29424,2012,0.22,16.12,512,355368,0
49346,BaP,FR29424,2013,0.23,NULL,NULL,NULL,0
45296,BaP,FR30036,2009,0.15,100.00,100,10656,0
45297,BaP,FR31002,2012,0.44,16.94,512,668846,0
49344,BaP,FR31002,2013,0.23,NULL,NULL,NULL,0
45298,BaP,FR32001,2012,0.45,14.21,512,4321,0
45299,BaP,FR33201,2012,0.46,30.87,512,128522,0
45300,BaP,FR34014,2009,0.48,100.00,100,255430,0
45301,BaP,FR34014,2012,0.11,97.81,100,255430,0
45302,BaP,FR34024,2012,0.08,85.25,512,262324,0
49352,BaP,FR34024,2013,0.15,NULL,NULL,NULL,0
45303,BaP,FR34025,2009,0.11,100.00,100,262324,0
45304,BaP,FR39007,2012,0.13,15.31,512,105395,0
45305,BaP,FR82006,2012,0.29,76.23,512,165731,0
49348,BaP,FR82006,2013,0.31,NULL,NULL,NULL,0
45306,BaP,GB0568A,2001,0.11,99.99,100,252031,0
45307,BaP,GB0568A,2002,0.12,99.99,100,252031,0
45308,BaP,GB0568A,2003,0.10,74.78,100,252031,0
45309,BaP,GB0568A,2007,0.14,61.06,100,252031,0
45310,BaP,GB0568A,2008,0.35,49.66,100,252031,0
45311,BaP,GB0568A,2009,0.15,99.86,100,252031,0
45312,BaP,GB0568A,2010,0.22,100.00,100,126016,0
45313,BaP,GB0568A,2010,0.16,100.00,100,126016,0
45314,BaP,GB0568A,2011,0.18,100.00,100,252031,0
45315,BaP,GB0568A,2012,0.14,100.00,100,252031,0
49453,BaP,GB0568A,2013,0.13,NULL,NULL,NULL,0
45316,BaP,GB0641A,2009,0.19,99.86,100,531762,0
45317,BaP,GB0641A,2010,0.25,100.00,100,265881,0
45318,BaP,GB0641A,2010,0.24,100.00,100,265881,0
45319,BaP,GB0641A,2011,0.19,100.00,100,531762,0
45320,BaP,GB0641A,2012,0.12,100.00,100,531762,0
45321,BaP,GB0682A,2008,0.46,41.20,100,215766,0
45322,BaP,GB0682A,2009,0.24,99.86,100,215766,0
45323,BaP,GB0682A,2010,0.24,100.00,100,107883,0
45324,BaP,GB0682A,2010,0.25,100.00,100,107883,0
45325,BaP,GB0682A,2011,0.22,100.00,100,215766,0
45326,BaP,GB0682A,2012,0.22,100.00,100,215766,0
49446,BaP,GB0682A,2013,0.22,NULL,NULL,NULL,0
45327,BaP,GB0706A,1999,0.74,75.34,100,120816,0
45328,BaP,GB0706A,2000,0.95,99.99,100,120816,0
45329,BaP,GB0706A,2001,0.94,99.99,100,120816,0
45330,BaP,GB0706A,2002,0.65,99.99,100,120816,0
45331,BaP,GB0706A,2003,0.96,99.99,100,120816,0
45332,BaP,GB0706A,2004,1.50,24.85,100,120816,1
45333,BaP,GB0706A,2009,0.90,99.86,100,120816,0
45334,BaP,GB0706A,2010,1.24,100.00,100,60408,1
45335,BaP,GB0706A,2010,1.44,100.00,100,60408,1
45336,BaP,GB0706A,2011,0.86,100.00,100,120816,0
45337,BaP,GB0706A,2012,0.58,100.00,100,120816,0
45338,BaP,GB0707A,1991,0.00,75.35,100,7008682,0
45339,BaP,GB0707A,1992,0.00,100.00,100,7008682,0
45340,BaP,GB0707A,1993,0.00,100.00,100,7008682,0
45341,BaP,GB0707A,1994,0.00,100.00,100,7008682,0
45342,BaP,GB0707A,1995,0.00,100.00,100,7008682,0
45343,BaP,GB0707A,1996,0.00,100.00,100,7008682,0
45344,BaP,GB0707A,1997,0.00,100.00,100,7008682,0
45345,BaP,GB0707A,1998,0.00,24.65,100,3504341,0
45346,BaP,GB0708A,1991,1.63,75.33,100,435071,1
45347,BaP,GB0708A,1992,1.56,99.98,100,435071,1
45348,BaP,GB0708A,1993,0.78,99.98,100,435071,0
45349,BaP,GB0708A,1994,0.79,99.98,100,435071,0
45350,BaP,GB0708A,1995,0.37,99.98,100,435071,0
45351,BaP,GB0708A,1996,0.47,99.99,100,435071,0
45352,BaP,GB0708A,1997,0.81,99.99,100,435071,0
45353,BaP,GB0708A,1998,0.47,99.99,100,435071,0
45354,BaP,GB0708A,1999,0.15,99.99,100,435071,0
45355,BaP,GB0708A,2000,0.24,99.99,100,435071,0
45356,BaP,GB0708A,2001,0.33,99.99,100,435071,0
45357,BaP,GB0708A,2002,0.17,99.99,100,435071,0
45358,BaP,GB0708A,2003,0.20,74.78,100,435071,0
45359,BaP,GB0708A,2008,0.08,99.99,100,435071,0
45360,BaP,GB0708A,2009,0.08,99.95,100,435071,0
