"popID";"cityID";"year";"population";"interpolation"
2884;"ES009C1";2003;321143;0
2885;"ES009C1";2004;321713;0
2886;"ES009C1";2005;321001;0
2887;"ES009C1";2006;319943;0
2888;"ES009C1";2007;316564;0
2889;"ES009C1";2008;318461;0
2890;"ES009C1";2009;317864;0
2891;"ES009C1";2010;315522;0
2892;"ES009C1";2011;311682;0
2893;"ES009C1";2012;311501;0
2894;"ES009C1";2013;309714;0
2895;"ES009C1";2014;306830;0
2896;"ES010C1";1991;296754;0
2897;"ES010C1";1996;304250;0
2898;"ES010C1";1998;319181;0
2899;"ES010C1";1999;326993;0
2900;"ES010C1";2000;333925;0
2901;"ES010C1";2001;333801;0
2902;"ES010C1";2002;358462;0
2903;"ES010C1";2003;367277;0
2904;"ES010C1";2004;368974;0
2905;"ES010C1";2005;375773;0
2906;"ES010C1";2006;375048;0
2907;"ES010C1";2007;383107;0
2908;"ES010C1";2008;396570;0
2909;"ES010C1";2009;401270;0
2910;"ES010C1";2010;404681;0
2911;"ES010C1";2011;402044;0
2912;"ES010C1";2012;407648;0
2913;"ES010C1";2013;398162;0
2914;"ES010C1";2014;399093;0
2915;"ES011C1";1990;91419;0
2916;"ES011C1";1991;87807;0
2917;"ES011C1";1992;88265;0
2918;"ES011C1";1993;90845;0
2919;"ES011C1";1994;93398;0
2920;"ES011C1";1995;94057;0
2921;"ES011C1";1996;93672;0
2922;"ES011C1";1998;93584;0
2923;"ES011C1";1999;93745;0
2924;"ES011C1";2000;93903;0
2925;"ES011C1";2001;90188;0
2926;"ES011C1";2002;93273;0
2927;"ES011C1";2003;92339;0
2928;"ES011C1";2004;92298;0
2929;"ES011C1";2005;92919;0
2930;"ES011C1";2006;93458;0
2931;"ES011C1";2007;93712;0
2932;"ES011C1";2008;94339;0
2933;"ES011C1";2009;95092;0
2934;"ES011C1";2010;94824;0
2935;"ES011C1";2011;95397;0
2936;"ES011C1";2012;95671;0
2937;"ES011C1";2013;96041;0
2938;"ES011C1";2014;95800;0
2939;"ES012C1";1990;209506;0
2940;"ES012C1";1991;206116;0
2941;"ES012C1";1992;210545;0
2942;"ES012C1";1993;212632;0
2943;"ES012C1";1994;214148;0
2944;"ES012C1";1995;215049;0
2945;"ES012C1";1996;214234;0
2946;"ES012C1";1998;216527;0
2947;"ES012C1";1999;217154;0
2948;"ES012C1";2000;217358;0
2949;"ES012C1";2001;216852;0
2950;"ES012C1";2002;221270;0
2951;"ES012C1";2003;223257;0
2952;"ES012C1";2004;223702;0
2953;"ES012C1";2005;226490;0
2954;"ES012C1";2006;227568;0
2955;"ES012C1";2007;229484;0
2956;"ES012C1";2008;232477;0
2957;"ES012C1";2009;235661;0
2958;"ES012C1";2010;238247;0
2959;"ES012C1";2011;240753;0
2960;"ES012C1";2012;242223;0
2961;"ES012C1";2013;241386;0
2962;"ES012C1";2014;242082;0
2963;"ES013C1";1990;194637;0
2964;"ES013C1";1991;196051;0
2965;"ES013C1";1992;196946;0
2966;"ES013C1";1993;199946;0
2967;"ES013C1";1994;201712;0
2968;"ES013C1";1995;202421;0
2969;"ES013C1";1996;200049;0
2970;"ES013C1";1998;199549;0
2971;"ES013C1";1999;200453;0
2972;"ES013C1";2000;200411;0
2973;"ES013C1";2001;201154;0
2974;"ES013C1";2002;202938;0
2975;"ES013C1";2003;207699;0
2976;"ES013C1";2004;209495;0
2977;"ES013C1";2005;212174;0
2978;"ES013C1";2006;214883;0
2979;"ES013C1";2007;216607;0
2980;"ES013C1";2008;220644;0
2981;"ES013C1";2009;224005;0
2982;"ES013C1";2010;225155;0
2983;"ES013C1";2011;225005;0
2984;"ES013C1";2012;225973;0
2985;"ES013C1";2013;225089;0
2986;"ES013C1";2014;223765;0
2987;"ES014C1";1991;180372;0
2988;"ES014C1";1996;166279;0
2989;"ES014C1";1998;171150;0
2990;"ES014C1";1999;180483;0
2991;"ES014C1";2000;182666;0
2992;"ES014C1";2001;183964;0
2993;"ES014C1";2002;189364;0
2994;"ES014C1";2003;190937;0
2995;"ES014C1";2004;191865;0
2996;"ES014C1";2005;193328;0
2997;"ES014C1";2006;195769;0
2998;"ES014C1";2007;194894;0
2999;"ES014C1";2008;197275;0
3000;"ES014C1";2009;198491;0
3001;"ES014C1";2010;197488;0
3002;"ES014C1";2011;195943;0
3003;"ES014C1";2012;197604;0
3004;"ES014C1";2013;196955;0
3005;"ES014C1";2014;196166;0
3006;"ES015C1";1990;194221;0
3007;"ES015C1";1991;191079;0
3008;"ES015C1";1992;191583;0
3009;"ES015C1";1993;193237;0
3010;"ES015C1";1994;194822;0
3011;"ES015C1";1995;194837;0
3012;"ES015C1";1996;185410;0
3013;"ES015C1";1998;184165;0
3014;"ES015C1";1999;184164;0
3015;"ES015C1";2000;184264;0
3016;"ES015C1";2001;180717;0
3017;"ES015C1";2002;184661;0
3018;"ES015C1";2003;184778;0
3019;"ES015C1";2004;183799;0
3020;"ES015C1";2005;183955;0
3021;"ES015C1";2006;182926;0
3022;"ES015C1";2007;181802;0
3023;"ES015C1";2008;182302;0
3024;"ES015C1";2009;182700;0
3025;"ES015C1";2010;181589;0
3026;"ES015C1";2011;178095;0
3027;"ES015C1";2012;178465;0
3028;"ES015C1";2013;177123;0
3029;"ES015C1";2014;175736;0
3030;"ES016C1";1990;60671;0
3031;"ES016C1";1991;59802;0
3032;"ES016C1";1992;60798;0
3033;"ES016C1";1993;62183;0
3034;"ES016C1";1994;64040;0
3035;"ES016C1";1995;65104;0
3036;"ES016C1";1996;66006;0
3037;"ES016C1";1998;66989;0
3038;"ES016C1";1999;67617;0
3039;"ES016C1";2000;68537;0
3040;"ES016C1";2001;68382;0
3041;"ES016C1";2002;70893;0
3042;"ES016C1";2003;72549;0
3043;"ES016C1";2004;73485;0
3044;"ES016C1";2005;75533;0
3045;"ES016C1";2006;77601;0
3046;"ES016C1";2007;78618;0
3047;"ES016C1";2008;80810;0
3048;"ES016C1";2009;82291;0
3049;"ES016C1";2010;82489;0
3050;"ES016C1";2011;83872;0
3051;"ES016C1";2012;84019;0
3052;"ES016C1";2013;83593;0
3053;"ES016C1";2014;83334;0
3054;"ES017C1";1990;126781;0
3055;"ES017C1";1991;122225;0
3056;"ES017C1";1992;123422;0
3057;"ES017C1";1993;129451;0
3058;"ES017C1";1994;130153;0
3059;"ES017C1";1995;132154;0
3060;"ES017C1";1996;122510;0
3061;"ES017C1";1998;134710;0
3062;"ES017C1";1999;136613;0
3063;"ES017C1";2000;136136;0
3064;"ES017C1";2001;133519;0
3065;"ES017C1";2002;136851;0
3066;"ES017C1";2003;138415;0
3067;"ES017C1";2004;139135;0
3068;"ES017C1";2005;143019;0
3069;"ES017C1";2006;143748;0
3070;"ES017C1";2007;145257;0
3071;"ES017C1";2008;146832;0
3072;"ES017C1";2009;148334;0
3073;"ES017C1";2010;150376;0
3074;"ES017C1";2011;151214;0
3075;"ES017C1";2012;152270;0
3076;"ES017C1";2013;150621;0
3077;"ES017C1";2014;150517;0
3078;"ES018C1";1990;121911;0
3079;"ES018C1";1991;122254;0
3080;"ES018C1";1992;122573;0
3081;"ES018C1";1993;123848;0
3082;"ES018C1";1994;124823;0
3083;"ES018C1";1995;125456;0
3084;"ES018C1";1996;123841;0
3085;"ES018C1";1998;125617;0
3086;"ES018C1";1999;127093;0
3087;"ES018C1";2000;128493;0
3088;"ES018C1";2001;133058;0
3089;"ES018C1";2002;136841;0
3090;"ES018C1";2003;139615;0
3091;"ES018C1";2004;141568;0
3092;"ES018C1";2005;144935;0
3093;"ES018C1";2006;147036;0
3094;"ES018C1";2007;145866;0
3095;"ES018C1";2008;150071;0
3096;"ES018C1";2009;152107;0
3097;"ES018C1";2010;152650;0
3098;"ES018C1";2011;152698;0
3099;"ES018C1";2012;153402;0
3100;"ES018C1";2013;153066;0
3101;"ES018C1";2014;151962;0
3102;"ES019C1";2001;349972;0
3103;"ES019C1";2002;353950;0
3104;"ES019C1";2003;353567;0
3105;"ES019C1";2004;352317;0
3106;"ES019C1";2005;353173;0
3107;"ES019C1";2006;354145;0
3108;"ES019C1";2007;353168;0
3109;"ES019C1";2008;353340;0
3110;"ES019C1";2009;354860;0
3111;"ES019C1";2010;353187;0
3112;"ES019C1";2011;351356;0
3113;"ES019C1";2012;351629;0
3114;"ES019C1";2013;349356;0
3115;"ES019C1";2014;346574;0
3116;"ES020C1";2001;308072;0
3117;"ES020C1";2002;314805;0
3118;"ES020C1";2003;318628;0
3119;"ES020C1";2004;314178;0
3120;"ES020C1";2005;321164;0
3121;"ES020C1";2006;322867;0
3122;"ES020C1";2007;323600;0
3123;"ES020C1";2008;325453;0
3124;"ES020C1";2009;328428;0
3125;"ES020C1";2010;328547;0
3126;"ES020C1";2011;328326;0
3127;"ES020C1";2012;328841;0
3128;"ES020C1";2013;328704;0
3129;"ES020C1";2014;328041;0
3130;"ES021C1";2001;284580;0
3131;"ES021C1";2002;293629;0
3132;"ES021C1";2003;305911;0
3133;"ES021C1";2004;310330;0
3134;"ES021C1";2005;319380;0
3135;"ES021C1";2006;322431;0
3136;"ES021C1";2007;322673;0
3137;"ES021C1";2008;331750;0
3138;"ES021C1";2009;334757;0
3139;"ES021C1";2010;334418;0
3140;"ES021C1";2011;329325;0
3141;"ES021C1";2012;334678;0
3142;"ES021C1";2013;335052;0
3143;"ES021C1";2014;332067;0
3144;"ES022C1";2001;280186;0
3145;"ES022C1";2002;288324;0
3146;"ES022C1";2003;292566;0
3147;"ES022C1";2004;292059;0
3148;"ES022C1";2005;293725;0
3149;"ES022C1";2006;293255;0
3150;"ES022C1";2007;294772;0
3151;"ES022C1";2008;295703;0
3152;"ES022C1";2009;297332;0
3153;"ES022C1";2010;297124;0
3154;"ES022C1";2011;295623;0
3155;"ES022C1";2012;297355;0
3156;"ES022C1";2013;296479;0
3157;"ES022C1";2014;294997;0
3158;"ES023C1";2001;266419;0
3159;"ES023C1";2002;270211;0
3160;"ES023C1";2003;270875;0
3161;"ES023C1";2004;271039;0
3162;"ES023C1";2005;273931;0
3163;"ES023C1";2006;274472;0
3164;"ES023C1";2007;274037;0
3165;"ES023C1";2008;275699;0
3166;"ES023C1";2009;277554;0
3167;"ES023C1";2010;277198;0
3168;"ES023C1";2011;276969;0
3169;"ES023C1";2012;277733;0
3170;"ES023C1";2013;275274;0
3171;"ES023C1";2014;275735;0
3172;"ES024C1";2001;239019;0
3173;"ES024C1";2002;244323;0
3174;"ES024C1";2003;246415;0
3175;"ES024C1";2004;250536;0
3176;"ES024C1";2005;252884;0
3177;"ES024C1";2006;248150;0
3178;"ES024C1";2007;251848;0
3179;"ES024C1";2008;253782;0
3180;"ES024C1";2009;257038;0
3181;"ES024C1";2010;258642;0
3182;"ES024C1";2011;256509;0
3183;"ES024C1";2012;257057;0
3184;"ES024C1";2013;254056;0
3185;"ES024C1";2014;253518;0
3186;"ES025C1";2001;188477;0
3187;"ES025C1";2002;217415;0
3188;"ES025C1";2003;220022;0
3189;"ES025C1";2004;219446;0
3190;"ES025C1";2005;221567;0
3191;"ES025C1";2006;223148;0
3192;"ES025C1";2007;220902;0
3193;"ES025C1";2008;221956;0
3194;"ES025C1";2009;222417;0
3195;"ES025C1";2010;222643;0
3196;"ES025C1";2011;204476;0
3197;"ES025C1";2012;206965;0
3198;"ES025C1";2013;206593;0
3199;"ES025C1";2014;205279;0
3200;"ES026C1";2001;236379;0
3201;"ES026C1";2002;242458;0
3202;"ES026C1";2003;243902;0
3203;"ES026C1";2004;242846;0
3204;"ES026C1";2005;243349;0
3205;"ES026C1";2006;243320;0
3206;"ES026C1";2007;244388;0
3207;"ES026C1";2008;245164;0
3208;"ES026C1";2009;246056;0
3209;"ES026C1";2010;246047;0
3210;"ES026C1";2011;245053;0
3211;"ES026C1";2012;246146;0
3212;"ES026C1";2013;245923;0
3213;"ES026C1";2014;244810;0
3214;"ES027C1";2010;99321;0
3215;"ES027C1";2011;100064;0
3216;"ES027C1";2012;100369;0
3217;"ES027C1";2013;100502;0
3218;"ES027C1";2014;100080;0
3219;"ES028C1";2010;106622;0
3220;"ES028C1";2011;106849;0
3221;"ES028C1";2012;107211;0
3222;"ES028C1";2013;106790;0
3223;"ES028C1";2014;104962;0
3224;"ES029C1";2010;100900;0
3225;"ES029C1";2011;101080;0
3226;"ES029C1";2012;101300;0
3227;"ES029C1";2013;102170;0
3228;"ES029C1";2014;102076;0
3229;"ES031C1";2010;97635;0
3230;"ES031C1";2011;98001;0
3231;"ES031C1";2012;98457;0
3232;"ES031C1";2013;98761;0
3233;"ES031C1";2014;98560;0
3234;"ES032C1";2010;96689;0
3235;"ES032C1";2011;96786;0
3236;"ES032C1";2012;96772;0
3237;"ES032C1";2013;96361;0
3238;"ES032C1";2014;96335;0
3239;"ES033C1";2010;96236;0
3240;"ES033C1";2011;96113;0
3241;"ES033C1";2012;97198;0
3242;"ES033C1";2013;97292;0
3243;"ES033C1";2014;97227;0
3244;"ES034C1";2010;94179;0
3245;"ES034C1";2011;95616;0
3246;"ES034C1";2012;95668;0
3247;"ES034C1";2013;95925;0
3248;"ES034C1";2014;95855;0
3249;"ES038C1";2010;91218;0
3250;"ES038C1";2011;89155;0
3251;"ES038C1";2012;91832;0
3252;"ES038C1";2013;91425;0
3253;"ES038C1";2014;88847;0
3254;"ES039C1";2010;84202;0
3255;"ES039C1";2011;82938;0
3256;"ES039C1";2012;83107;0
3257;"ES039C1";2013;82568;0
3258;"ES039C1";2014;81659;0
3259;"ES040C1";2010;88986;0
3260;"ES040C1";2011;87676;0
3261;"ES040C1";2012;88755;0
3262;"ES040C1";2013;88548;0
3263;"ES040C1";2014;86779;0
3264;"ES041C1";2010;82169;0
3265;"ES041C1";2011;81089;0
3266;"ES041C1";2012;81198;0
3267;"ES041C1";2013;80649;0
3268;"ES041C1";2014;80178;0
3269;"ES043C1";2010;73638;0
3270;"ES043C1";2011;71690;0
3271;"ES043C1";2012;71997;0
3272;"ES043C1";2013;71232;0
3273;"ES043C1";2014;70389;0
3274;"ES044C1";2010;81981;0
3275;"ES044C1";2011;82346;0
3276;"ES044C1";2012;82684;0
3277;"ES044C1";2013;82934;0
3278;"ES044C1";2014;82946;0
3279;"ES046C1";2010;79430;0
3280;"ES046C1";2011;77595;0
3281;"ES046C1";2012;79010;0
3282;"ES046C1";2013;78543;0
3283;"ES046C1";2014;76497;0
3284;"ES048C1";2010;83789;0
3285;"ES048C1";2011;84404;0
3286;"ES048C1";2012;84803;0
3287;"ES048C1";2013;84504;0
3288;"ES048C1";2014;83720;0
3289;"ES049C1";2010;81745;0
3290;"ES049C1";2011;84934;0
3291;"ES049C1";2012;84946;0
3292;"ES049C1";2013;86108;0
3293;"ES049C1";2014;87118;0
3294;"ES050C1";2010;76209;0
3295;"ES050C1";2011;76311;0
3296;"ES050C1";2012;76570;0
3297;"ES050C1";2013;76170;0
3298;"ES050C1";2014;75297;0
3299;"ES051C1";2010;80277;0
3300;"ES051C1";2011;80252;0
3301;"ES051C1";2012;80026;0
3302;"ES051C1";2013;79839;0
3303;"ES051C1";2014;79544;0
3304;"ES052C1";2010;73591;0
3305;"ES052C1";2011;74321;0
3306;"ES052C1";2012;74484;0
3307;"ES052C1";2013;74468;0
3308;"ES052C1";2014;74353;0
3309;"ES053C1";2010;74345;0
3310;"ES053C1";2011;75071;0
3311;"ES053C1";2012;74921;0
3312;"ES053C1";2013;74872;0
3313;"ES053C1";2014;74960;0
3314;"ES054C1";2010;71198;0
3315;"ES054C1";2011;68045;0
3316;"ES054C1";2012;72991;0
3317;"ES054C1";2013;73768;0
3318;"ES054C1";2014;69010;0
3319;"ES056C1";2010;64077;0
3320;"ES056C1";2011;64999;0
3321;"ES056C1";2012;65188;0
3322;"ES056C1";2013;65444;0
3323;"ES056C1";2014;65358;0
3324;"ES057C1";2010;68767;0
3325;"ES057C1";2011;68383;0
3326;"ES057C1";2012;68549;0
3327;"ES057C1";2013;68121;0
3328;"ES057C1";2014;67367;0
3329;"ES059C1";2010;65998;0
3330;"ES059C1";2011;65417;0
3331;"ES059C1";2012;65362;0
3332;"ES059C1";2013;64986;0
3333;"ES059C1";2014;64423;0
3334;"ES063C1";2010;66532;0
3335;"ES063C1";2011;66074;0
3336;"ES063C1";2012;66591;0
3337;"ES063C1";2013;66275;0
3338;"ES063C1";2014;65941;0
3339;"ES064C1";2010;63434;0
3340;"ES064C1";2011;62981;0
3341;"ES064C1";2012;63162;0
3342;"ES064C1";2013;63419;0
3343;"ES064C1";2014;62866;0
3344;"ES065C1";2010;64645;0
3345;"ES065C1";2011;65412;0
3346;"ES065C1";2012;64704;0
3347;"ES065C1";2013;62697;0
3348;"ES065C1";2014;63132;0
3349;"ES066C1";2010;87240;0
3350;"ES066C1";2011;86504;0
3351;"ES066C1";2012;87458;0
3352;"ES066C1";2013;86687;0
3353;"ES066C1";2014;86234;0
3354;"ES067C1";2010;69439;0
3355;"ES067C1";2011;69587;0
3356;"ES067C1";2012;70198;0
3357;"ES067C1";2013;70386;0
3358;"ES067C1";2014;70359;0
3359;"ES071C1";2010;59691;0
3360;"ES071C1";2011;59571;0
3361;"ES071C1";2012;59954;0
3362;"ES071C1";2013;59753;0
3363;"ES071C1";2014;59930;0
3364;"ES072C1";2010;58156;0
3365;"ES072C1";2011;55381;0
3366;"ES072C1";2012;56284;0
3367;"ES072C1";2013;55673;0
3368;"ES072C1";2014;56880;0
3369;"ES073C1";2010;54815;0
3370;"ES073C1";2011;54357;0
3371;"ES073C1";2012;54536;0
3372;"ES073C1";2013;54056;0
3373;"ES073C1";2014;53540;0
3374;"ES075C1";2010;52459;0
3375;"ES075C1";2011;52096;0
3376;"ES075C1";2012;52242;0
3377;"ES075C1";2013;51954;0
3378;"ES075C1";2014;51719;0
3379;"ES501C1";2001;240661;0
3380;"ES501C1";2002;240522;0
3381;"ES501C1";2003;237663;0
3382;"ES501C1";2004;238292;0
3383;"ES501C1";2010;239154;0
3384;"ES501C1";2011;241003;0
3385;"ES501C1";2012;239017;0
3386;"ES501C1";2013;237818;0
3387;"ES501C1";2014;237540;0
3388;"ES503C1";2001;205836;0
3389;"ES503C1";2002;210370;0
3390;"ES503C1";2003;214440;0
3391;"ES503C1";2004;214874;0
3392;"ES503C1";2010;218886;0
3393;"ES503C1";2011;219241;0
3394;"ES503C1";2012;220977;0
3395;"ES503C1";2013;219708;0
3396;"ES503C1";2014;217210;0
3397;"ES504C1";2001;196524;0
3398;"ES504C1";2002;198819;0
3399;"ES504C1";2003;201789;0
3400;"ES504C1";2004;202496;0
3401;"ES504C1";2010;206015;0
3402;"ES504C1";2011;203493;0
3403;"ES504C1";2012;206031;0
3404;"ES504C1";2013;206451;0
3405;"ES504C1";2014;205712;0
3406;"ES505C1";2001;194767;0
3407;"ES505C1";2002;201731;0
3408;"ES505C1";2003;207163;0
3409;"ES505C1";2004;209439;0
3410;"ES505C1";2010;230822;0
3411;"ES505C1";2011;227417;0
3412;"ES505C1";2012;230587;0
3413;"ES505C1";2013;230224;0
3414;"ES505C1";2014;228647;0
3415;"ES506C1";2001;184686;0
3416;"ES506C1";2002;188003;0
3417;"ES506C1";2003;194203;0
3418;"ES506C1";2004;197665;0
3419;"ES506C1";2010;214165;0
3420;"ES506C1";2011;215757;0
3421;"ES506C1";2012;216655;0
3422;"ES506C1";2013;217641;0
3423;"ES506C1";2014;216451;0
3424;"ES507C1";2001;183788;0
3425;"ES507C1";2002;187201;0
3426;"ES507C1";2003;191057;0
3427;"ES507C1";2004;193338;0
3428;"ES507C1";2010;207338;0
3429;"ES507C1";2011;206949;0
3430;"ES507C1";2012;207938;0
3431;"ES507C1";2013;207649;0
3432;"ES507C1";2014;207444;0
3433;"ES508C1";2001;183273;0
3434;"ES508C1";2002;187087;0
3435;"ES508C1";2003;191002;0
3436;"ES508C1";2004;192648;0
3437;"ES508C1";2010;208896;0
3438;"ES508C1";2011;211784;0
3439;"ES508C1";2012;211900;0
3440;"ES508C1";2013;211670;0
3441;"ES508C1";2014;212226;0
3442;"ES510C1";2001;178377;0
3443;"ES510C1";2002;181700;0
3444;"ES510C1";2003;181811;0
3445;"ES510C1";2004;182644;0
3446;"ES510C1";2010;185506;0
3447;"ES510C1";2011;185512;0
3448;"ES510C1";2012;186409;0
3449;"ES510C1";2013;186500;0
3450;"ES510C1";2014;186126;0
3451;"ES511C1";2001;176434;0
3452;"ES511C1";2002;179602;0
3453;"ES511C1";2003;188519;0
3454;"ES511C1";2004;191545;0
3455;"ES511C1";2010;204120;0
3456;"ES511C1";2011;200505;0
3457;"ES511C1";2012;203924;0
3458;"ES511C1";2013;204823;0
3459;"ES511C1";2014;200768;0
3460;"ES512C1";2001;173775;0
3461;"ES512C1";2002;179300;0
3462;"ES512C1";2003;184829;0
3463;"ES512C1";2004;189212;0
3464;"ES512C1";2010;212724;0
3465;"ES512C1";2011;214406;0
3466;"ES512C1";2012;215678;0
3467;"ES512C1";2013;215055;0
3468;"ES512C1";2014;215517;0
3469;"ES513C1";2001;173584;0
3470;"ES513C1";2002;174436;0
3471;"ES513C1";2003;176900;0
3472;"ES513C1";2004;178630;0
3473;"ES513C1";2010;187227;0
3474;"ES513C1";2011;185758;0
3475;"ES513C1";2012;187125;0
3476;"ES513C1";2013;186995;0
3477;"ES513C1";2014;186696;0
3478;"ES514C1";2001;166328;0
3479;"ES514C1";2002;173338;0
3480;"ES514C1";2003;176727;0
3481;"ES514C1";2004;177681;0
3482;"ES514C1";2010;190013;0
3483;"ES514C1";2011;189680;0
3484;"ES514C1";2012;191443;0
3485;"ES514C1";2013;192697;0
3486;"ES514C1";2014;193351;0
3487;"ES515C1";2001;166187;0
3488;"ES515C1";2002;167962;0
3489;"ES515C1";2003;169317;0
3490;"ES515C1";2004;169682;0
3491;"ES515C1";2010;178574;0
3492;"ES515C1";2011;178864;0
3493;"ES515C1";2012;179906;0
3494;"ES515C1";2013;179097;0
3495;"ES515C1";2014;177776;0
3496;"ES516C1";2001;156368;0
3497;"ES516C1";2002;156006;0
3498;"ES516C1";2003;157906;0
3499;"ES516C1";2004;160415;0
3500;"ES516C1";2010;154462;0
3501;"ES516C1";2011;151658;0
3502;"ES516C1";2012;152048;0
3503;"ES516C1";2013;149528;0
3504;"ES516C1";2014;148042;0
3505;"ES517C1";2001;153100;0
3506;"ES517C1";2002;149594;0
3507;"ES517C1";2003;154441;0
3508;"ES517C1";2004;156592;0
3509;"ES517C1";2010;168299;0
3510;"ES517C1";2011;167217;0
3511;"ES517C1";2012;169308;0
3512;"ES517C1";2013;169773;0
3513;"ES517C1";2014;170336;0
3514;"ES518C1";2001;151479;0
3515;"ES518C1";2002;153868;0
3516;"ES518C1";2003;156315;0
3517;"ES518C1";2004;155997;0
3518;"ES518C1";2010;169130;0
3519;"ES518C1";2011;168642;0
3520;"ES518C1";2012;171280;0
3521;"ES518C1";2013;172526;0
3522;"ES518C1";2014;173057;0
3523;"ES519C1";2001;148934;0
3524;"ES519C1";2002;152155;0
3525;"ES519C1";2003;155142;0
3526;"ES519C1";2004;156466;0
3527;"ES519C1";2010;170475;0
3528;"ES519C1";2011;171999;0
3529;"ES519C1";2012;172472;0
3530;"ES519C1";2013;172693;0
3531;"ES519C1";2014;172487;0
3532;"ES520C1";2001;147667;0
3533;"ES520C1";2002;153225;0
3534;"ES520C1";2003;160714;0
3535;"ES520C1";2004;163088;0
3536;"ES520C1";2010;180690;0
3537;"ES520C1";2011;176298;0
3538;"ES520C1";2012;180204;0
3539;"ES520C1";2013;180185;0
3540;"ES520C1";2014;173841;0
3541;"ES522C1";2001;133363;0
3542;"ES522C1";2002;136236;0
3543;"ES522C1";2003;134989;0
3544;"ES522C1";2004;133242;0
3545;"ES522C1";2010;125826;0
3546;"ES522C1";2011;124014;0
3547;"ES522C1";2012;123948;0
3548;"ES522C1";2013;122990;0
3549;"ES522C1";2014;121739;0
3550;"ES523C1";2001;130916;0
3551;"ES523C1";2002;135794;0
3552;"ES523C1";2003;135634;0
3553;"ES523C1";2004;135789;0
3554;"ES523C1";2010;134012;0
3555;"ES523C1";2011;131411;0
3556;"ES523C1";2012;131680;0
3557;"ES523C1";2013;130601;0
3558;"ES523C1";2014;129551;0
3559;"ES525C1";2001;113129;0
3560;"ES525C1";2002;117184;0
3561;"ES525C1";2003;121076;0
3562;"ES525C1";2004;123584;0
3563;"ES525C1";2010;140184;0
3564;"ES525C1";2011;133223;0
3565;"ES525C1";2012;133954;0
3566;"ES525C1";2013;133545;0
3567;"ES525C1";2014;132199;0
3568;"ES526C1";2001;112992;0
3569;"ES526C1";2002;115568;0
3570;"ES526C1";2003;116012;0
3571;"ES526C1";2004;116503;0
3572;"ES526C1";2010;120060;0
3573;"ES526C1";2011;119391;0
3574;"ES526C1";2012;120593;0
3575;"ES526C1";2013;120029;0
3576;"ES526C1";2014;118738;0
3577;"ES527C1";2001;112590;0
3578;"ES527C1";2002;112921;0
3579;"ES527C1";2003;115638;0
3580;"ES527C1";2004;115917;0
3581;"ES527C1";2010;116790;0
3582;"ES527C1";2011;116469;0
3583;"ES527C1";2012;116731;0
3584;"ES527C1";2013;116176;0
3585;"ES527C1";2014;115837;0
3586;"ES528C1";2001;112199;0
3587;"ES528C1";2002;115000;0
3588;"ES528C1";2003;118035;0
3589;"ES528C1";2004;119935;0
3590;"ES528C1";2010;137387;0
3591;"ES528C1";2011;137283;0
3592;"ES528C1";2012;139834;0
3593;"ES528C1";2013;139809;0
3594;"ES528C1";2014;139176;0
3595;"ES529C1";2001;107510;0
3596;"ES529C1";2002;109011;0
3597;"ES529C1";2003;109475;0
3598;"ES529C1";2004;108600;0
3599;"ES529C1";2010;108673;0
3600;"ES529C1";2011;107314;0
3601;"ES529C1";2012;107597;0
3602;"ES529C1";2013;107542;0
3603;"ES529C1";2014;106905;0
3604;"ES530C1";2001;106358;0
3605;"ES530C1";2002;109298;0
3606;"ES530C1";2003;111879;0
3607;"ES530C1";2004;114114;0
3608;"ES530C1";2010;122905;0
3609;"ES530C1";2011;123367;0
3610;"ES530C1";2012;124084;0
3611;"ES530C1";2013;124099;0
3612;"ES530C1";2014;124280;0
3613;"ES531C1";2001;101988;0
3614;"ES531C1";2002;103282;0
3615;"ES531C1";2003;107258;0
3616;"ES531C1";2004;109595;0
3617;"ES531C1";2010;125086;0
3618;"ES531C1";2011;128433;0
3619;"ES531C1";2012;128794;0
3620;"ES531C1";2013;129719;0
3621;"ES531C1";2014;130369;0
3622;"ES532C1";2001;101468;0
3623;"ES532C1";2002;106710;0
3624;"ES532C1";2003;108779;0
3625;"ES532C1";2004;109665;0
3626;"ES532C1";2010;116417;0
3627;"ES532C1";2011;117695;0
3628;"ES532C1";2012;116917;0
3629;"ES532C1";2013;114277;0
3630;"ES532C1";2014;117974;0
3631;"ES533C1";2001;100036;0
3632;"ES533C1";2002;115871;0
3633;"ES533C1";2003;116234;0
3634;"ES533C1";2004;117353;0
3635;"ES533C1";2010;136322;0
3636;"ES533C1";2011;135124;0
3637;"ES533C1";2012;140473;0
3638;"ES533C1";2013;142018;0
3639;"ES533C1";2014;138679;0
3640;"ES534C1";2001;97887;0
3641;"ES534C1";2002;101056;0
3642;"ES534C1";2003;104790;0
3643;"ES534C1";2004;106740;0
3644;"ES534C1";2010;118441;0
3645;"ES534C1";2011;123213;0
3646;"ES534C1";2012;125331;0
3647;"ES534C1";2013;123761;0
3648;"ES534C1";2014;126878;0
3649;"FI001C2";1990;492400;0
3650;"FI001C2";1991;492499;0
3651;"FI001C2";1992;501514;0
3652;"FI001C2";1993;508588;0
3653;"FI001C2";1994;515765;0
3654;"FI001C2";1995;525031;0
3655;"FI001C2";1996;525031;0
3656;"FI001C2";1997;539363;0
3657;"FI001C2";1998;546317;0
3658;"FI001C2";1999;551123;0
3659;"FI001C2";2000;555474;0
