"concID";"pollutantID";"stationID";"year";"concentration";"pctValid";"measurementCode";"population"
20779;"O3";"DEHE030";1993;118.0;95.0;"100";74256
20780;"O3";"DEHE030";1994;142.0;96.0;"100";74256
20781;"O3";"DEHE030";1995;139.0;92.0;"100";74256
20782;"O3";"DEHE030";1996;118.0;91.0;"100";74256
20783;"O3";"DEHE030";1997;108.0;97.0;"100";74256
20784;"O3";"DEHE030";1998;107.0;98.0;"100";74256
20785;"O3";"DEHE030";1999;117.0;97.0;"100";74256
20786;"O3";"DEHE030";2000;104.0;99.0;"100";74256
20787;"O3";"DEHE030";2001;120.0;98.0;"100";74256
20788;"O3";"DEHE030";2002;108.0;100.0;"100";74256
20789;"O3";"DEHE030";2003;133.0;100.0;"100";74256
20790;"O3";"DEHE030";2004;119.0;98.0;"100";74256
20791;"O3";"DEHE030";2005;118.0;100.0;"100";74256
20792;"O3";"DEHE030";2006;124.0;100.0;"100";74256
20793;"O3";"DEHE030";2007;123.0;100.0;"100";74256
20794;"O3";"DEHE030";2008;123.0;100.0;"100";74256
20795;"O3";"DEHE030";2009;110.0;99.0;"100";74256
20796;"O3";"DEHE030";2010;109.0;100.0;"100";74256
20797;"O3";"DEHE030";2011;114.0;100.0;"100";74256
20798;"O3";"DEHE030";2012;107.0;99.0;"100";74256
20799;"O3";"DEHE031";1991;78.0;96.0;"100";4201
20800;"O3";"DEHE031";1992;111.0;94.0;"100";4201
20801;"O3";"DEHE031";1993;105.0;96.0;"100";4201
20802;"O3";"DEHE031";1994;129.0;93.0;"100";4201
20803;"O3";"DEHE031";1995;126.0;98.0;"100";4201
20804;"O3";"DEHE031";1996;116.0;98.0;"100";4201
20805;"O3";"DEHE031";1997;95.0;95.0;"100";4201
20806;"O3";"DEHE031";1998;104.0;99.0;"100";4201
20807;"O3";"DEHE031";1999;109.0;99.0;"100";4201
20808;"O3";"DEHE031";2000;107.0;99.0;"100";4201
20809;"O3";"DEHE031";2001;113.0;98.0;"100";4201
20810;"O3";"DEHE031";2002;103.0;99.0;"100";4201
20811;"O3";"DEHE031";2003;125.0;98.0;"100";4201
20812;"O3";"DEHE031";2004;106.0;100.0;"100";4201
20813;"O3";"DEHE031";2005;106.0;98.0;"100";4201
20814;"O3";"DEHE035";1993;95.0;93.0;"100";5961
20815;"O3";"DEHE035";1994;111.0;92.0;"100";5961
20816;"O3";"DEHE035";1995;115.0;98.0;"100";5961
20817;"O3";"DEHE035";1996;86.0;99.0;"100";5961
20818;"O3";"DEHE035";1997;83.0;98.0;"100";5961
20819;"O3";"DEHE058";2006;113.0;99.0;"500";63564
20820;"O3";"DEHE058";2007;127.0;100.0;"500";63564
20821;"O3";"DEHE058";2008;117.0;99.0;"500";63564
20822;"O3";"DEHE058";2009;119.0;99.0;"500";63564
20823;"O3";"DEHE058";2010;112.0;99.0;"500";63564
20824;"O3";"DEHE058";2011;116.0;99.0;"500";63564
20825;"O3";"DEHE058";2012;109.0;100.0;"500";63564
20826;"O3";"DEHH005";1990;86.0;92.0;"100";541628
20827;"O3";"DEHH005";1991;79.0;93.0;"100";541628
20828;"O3";"DEHH005";1992;90.0;84.0;"100";541628
20829;"O3";"DEHH005";1993;107.0;86.0;"100";406221
20830;"O3";"DEHH005";1994;129.0;87.0;"100";406221
20831;"O3";"DEHH005";1995;106.0;98.0;"100";324977
20832;"O3";"DEHH005";1996;97.0;99.0;"100";232126
20833;"O3";"DEHH005";1997;106.0;94.0;"100";324977
20834;"O3";"DEHH006";1988;98.0;96.0;"100";812443
20835;"O3";"DEHH006";1989;127.0;93.0;"100";812443
20836;"O3";"DEHH006";1990;92.0;93.0;"100";541628
20837;"O3";"DEHH006";1991;84.0;96.0;"100";541628
20838;"O3";"DEHH006";1992;90.0;89.0;"100";541628
20839;"O3";"DEHH006";1995;119.0;98.0;"100";324977
20840;"O3";"DEHH006";1996;103.0;97.0;"100";232126
20841;"O3";"DEHH006";1996;103.0;97.0;"600";232126
20842;"O3";"DEHH008";1988;86.0;88.0;"100";812443
20843;"O3";"DEHH008";1989;129.0;95.0;"100";812443
20844;"O3";"DEHH008";1990;87.0;92.0;"100";541628
20845;"O3";"DEHH008";1991;73.0;96.0;"100";541628
20846;"O3";"DEHH008";1992;86.0;86.0;"100";541628
20847;"O3";"DEHH008";1993;86.0;91.0;"100";406221
20848;"O3";"DEHH008";1994;106.0;96.0;"100";406221
20849;"O3";"DEHH008";1995;106.0;94.0;"100";324977
20850;"O3";"DEHH008";1996;95.0;96.0;"100";232126
20851;"O3";"DEHH008";1996;95.0;96.0;"600";232126
20852;"O3";"DEHH008";1997;93.0;97.0;"100";324977
20853;"O3";"DEHH008";1997;93.0;98.0;"600";324977
20854;"O3";"DEHH008";1998;92.0;98.0;"100";324977
20855;"O3";"DEHH008";1998;92.0;98.0;"600";324977
20856;"O3";"DEHH008";1999;100.0;96.0;"100";232126
20857;"O3";"DEHH008";1999;97.0;97.0;"600";232126
20858;"O3";"DEHH008";2000;80.0;82.0;"100";232126
20859;"O3";"DEHH008";2000;80.0;85.0;"600";232126
20860;"O3";"DEHH008";2001;85.0;97.0;"100";232126
20861;"O3";"DEHH008";2001;84.0;97.0;"600";232126
20862;"O3";"DEHH008";2002;99.0;98.0;"600";270814
20863;"O3";"DEHH008";2003;111.0;95.0;"600";270814
20864;"O3";"DEHH008";2004;87.0;98.0;"100";270814
20865;"O3";"DEHH008";2005;96.0;97.0;"100";270814
20866;"O3";"DEHH008";2006;106.0;96.0;"100";270814
20867;"O3";"DEHH008";2007;96.0;97.0;"100";270814
20868;"O3";"DEHH008";2008;106.0;97.0;"100";270814
20869;"O3";"DEHH008";2009;95.0;96.0;"100";270814
20870;"O3";"DEHH008";2010;102.0;99.0;"100";270814
20871;"O3";"DEHH008";2011;93.0;98.0;"100";270814
20872;"O3";"DEHH008";2012;90.0;96.0;"100";270814
20873;"O3";"DEHH021";1993;99.0;91.0;"100";406221
20874;"O3";"DEHH021";1994;122.0;91.0;"100";406221
20875;"O3";"DEHH021";1995;111.0;98.0;"100";324977
20876;"O3";"DEHH021";1996;97.0;98.0;"100";232126
20877;"O3";"DEHH021";1997;101.0;97.0;"100";324977
20878;"O3";"DEHH021";1998;93.0;98.0;"100";324977
20879;"O3";"DEHH021";1999;111.0;94.0;"100";232126
20880;"O3";"DEHH021";2000;103.0;95.0;"100";232126
20881;"O3";"DEHH021";2001;92.0;96.0;"100";232126
20882;"O3";"DEHH021";2002;100.0;98.0;"100";270814
20883;"O3";"DEHH021";2003;111.0;97.0;"100";270814
20884;"O3";"DEHH021";2004;85.0;96.0;"100";270814
20885;"O3";"DEHH021";2005;99.0;98.0;"100";270814
20886;"O3";"DEHH021";2006;112.0;95.0;"100";270814
20887;"O3";"DEHH021";2007;101.0;95.0;"100";270814
20888;"O3";"DEHH021";2008;100.0;94.0;"100";270814
20889;"O3";"DEHH021";2009;98.0;98.0;"100";270814
20890;"O3";"DEHH021";2010;100.0;99.0;"100";270814
20891;"O3";"DEHH021";2011;96.0;99.0;"100";270814
20892;"O3";"DEHH021";2012;94.0;93.0;"100";270814
20893;"O3";"DEHH022";1993;104.0;76.0;"100";406221
20894;"O3";"DEHH022";1994;121.0;97.0;"100";406221
20895;"O3";"DEHH022";1995;120.0;98.0;"100";324977
20896;"O3";"DEHH022";1996;109.0;99.0;"100";232126
20897;"O3";"DEHH022";1997;104.0;95.0;"100";324977
20898;"O3";"DEHH030";1998;81.0;82.0;"500";324977
20899;"O3";"DEHH033";1999;108.0;95.0;"600";232126
20900;"O3";"DEHH033";2000;91.0;95.0;"600";232126
20901;"O3";"DEHH033";2001;85.0;95.0;"600";232126
20902;"O3";"DEHH033";2002;93.0;95.0;"600";270814
20903;"O3";"DEHH033";2003;106.0;98.0;"600";270814
20904;"O3";"DEHH033";2004;87.0;98.0;"600";270814
20905;"O3";"DEHH033";2005;94.0;95.0;"600";270814
20906;"O3";"DEHH033";2006;108.0;98.0;"600";270814
20907;"O3";"DEHH033";2007;105.0;98.0;"600";270814
20908;"O3";"DEHH033";2008;111.0;98.0;"600";270814
20909;"O3";"DEHH033";2009;104.0;92.0;"600";270814
20910;"O3";"DEHH033";2010;99.0;98.0;"600";270814
20911;"O3";"DEHH033";2011;99.0;99.0;"600";270814
20912;"O3";"DEHH033";2012;93.0;92.0;"600";270814
20913;"O3";"DEHH047";1998;106.0;81.0;"600";324977
20914;"O3";"DEHH047";1999;118.0;99.0;"600";232126
20915;"O3";"DEHH047";2000;98.0;93.0;"600";232126
20916;"O3";"DEHH047";2001;96.0;98.0;"600";232126
20917;"O3";"DEHH047";2002;106.0;98.0;"600";270814
20918;"O3";"DEHH047";2003;119.0;98.0;"600";270814
20919;"O3";"DEHH047";2004;100.0;98.0;"600";270814
20920;"O3";"DEHH047";2005;103.0;98.0;"600";270814
20921;"O3";"DEHH047";2006;118.0;97.0;"600";270814
20922;"O3";"DEHH047";2007;104.0;98.0;"600";270814
20923;"O3";"DEHH047";2008;114.0;95.0;"600";270814
20924;"O3";"DEHH047";2009;104.0;97.0;"600";270814
20925;"O3";"DEHH047";2010;105.0;99.0;"600";270814
20926;"O3";"DEHH047";2011;102.0;98.0;"600";270814
20927;"O3";"DEHH047";2012;94.0;98.0;"600";270814
20928;"O3";"DEHH049";1999;108.0;97.0;"600";232126
20929;"O3";"DEHH049";2000;98.0;96.0;"600";232126
20930;"O3";"DEHH049";2001;89.0;95.0;"600";232126
20931;"O3";"DEHH049";2002;102.0;99.0;"600";270814
20932;"O3";"DEHH049";2003;112.0;98.0;"600";270814
20933;"O3";"DEHH049";2004;100.0;99.0;"600";270814
20934;"O3";"DEHH049";2005;101.0;99.0;"600";270814
20935;"O3";"DEHH049";2006;117.0;99.0;"600";270814
20936;"O3";"DEHH049";2007;104.0;98.0;"600";270814
20937;"O3";"DEHH049";2008;113.0;98.0;"600";270814
20938;"O3";"DEHH049";2009;101.0;98.0;"600";270814
20939;"O3";"DEHH049";2010;106.0;97.0;"600";270814
20940;"O3";"DEHH049";2011;104.0;98.0;"600";270814
20941;"O3";"DEHH049";2012;97.0;96.0;"600";270814
20942;"O3";"DEHH050";1999;108.0;99.0;"600";232126
20943;"O3";"DEHH050";2000;100.0;96.0;"600";232126
20944;"O3";"DEHH050";2001;96.0;90.0;"600";232126
20945;"O3";"DEHH050";2002;101.0;99.0;"600";270814
20946;"O3";"DEHH050";2003;120.0;98.0;"600";270814
20947;"O3";"DEHH050";2004;104.0;98.0;"600";270814
20948;"O3";"DEHH050";2005;100.0;98.0;"600";270814
20949;"O3";"DEHH050";2006;117.0;99.0;"600";270814
20950;"O3";"DEHH050";2007;105.0;98.0;"600";270814
20951;"O3";"DEHH050";2008;114.0;99.0;"600";270814
20952;"O3";"DEHH050";2009;103.0;99.0;"600";270814
20953;"O3";"DEHH050";2010;113.0;99.0;"600";270814
20954;"O3";"DEHH050";2011;108.0;95.0;"600";270814
20955;"O3";"DEHH050";2012;100.0;96.0;"600";270814
20956;"O3";"DEMV002";1992;129.0;92.0;"500";12362
20957;"O3";"DEMV002";1993;83.0;93.0;"500";12362
20958;"O3";"DEMV002";1994;80.0;96.0;"500";12362
20959;"O3";"DEMV002";1995;77.0;100.0;"500";12362
20960;"O3";"DEMV002";1996;78.0;98.0;"500";12362
20961;"O3";"DEMV002";1997;86.0;98.0;"500";12362
20962;"O3";"DEMV002";1998;82.0;99.0;"500";12362
20963;"O3";"DEMV002";1999;85.0;94.0;"500";12362
20964;"O3";"DEMV002";2000;85.0;98.0;"500";12362
20965;"O3";"DEMV002";2001;80.0;97.0;"500";12362
20966;"O3";"DEMV002";2002;88.0;97.0;"500";12362
20967;"O3";"DEMV002";2003;97.0;97.0;"500";12362
20968;"O3";"DEMV002";2004;79.0;99.0;"500";12362
20969;"O3";"DEMV002";2005;93.0;99.0;"500";12362
20970;"O3";"DEMV002";2006;92.0;96.0;"500";12362
20971;"O3";"DEMV002";2007;86.0;98.0;"500";12362
20972;"O3";"DEMV003";1992;100.0;89.0;"500";4223
20973;"O3";"DEMV003";1993;88.0;98.0;"500";4223
20974;"O3";"DEMV003";1994;98.0;98.0;"500";4223
20975;"O3";"DEMV003";1995;91.0;98.0;"500";4223
20976;"O3";"DEMV003";1996;82.0;98.0;"500";4223
20977;"O3";"DEMV003";1997;83.0;98.0;"500";4223
20978;"O3";"DEMV003";1998;79.0;95.0;"500";4223
20979;"O3";"DEMV003";1999;89.0;98.0;"500";4223
20980;"O3";"DEMV003";2000;85.0;94.0;"500";4223
20981;"O3";"DEMV003";2001;86.0;97.0;"500";4223
20982;"O3";"DEMV003";2002;93.0;97.0;"500";4223
20983;"O3";"DEMV003";2003;110.0;98.0;"500";4223
20984;"O3";"DEMV003";2004;82.0;97.0;"500";4223
20985;"O3";"DEMV003";2005;87.0;98.0;"500";4223
20986;"O3";"DEMV003";2006;92.0;97.0;"500";4223
20987;"O3";"DEMV003";2007;83.0;98.0;"500";4223
20988;"O3";"DEMV003";2008;93.0;99.0;"500";4223
20989;"O3";"DEMV003";2009;87.0;97.0;"500";4223
20990;"O3";"DEMV003";2010;88.0;100.0;"500";4223
20991;"O3";"DEMV003";2011;91.0;99.0;"500";4223
20992;"O3";"DEMV003";2012;88.0;98.0;"500";4223
20993;"O3";"DEMV005";1993;100.0;94.0;"100";5997
20994;"O3";"DEMV005";1994;99.0;96.0;"100";5997
20995;"O3";"DEMV005";1995;87.0;97.0;"100";5997
20996;"O3";"DEMV005";1996;82.0;98.0;"100";5997
20997;"O3";"DEMV005";1997;84.0;98.0;"100";5997
20998;"O3";"DEMV005";1998;77.0;100.0;"100";5997
20999;"O3";"DEMV005";1999;97.0;99.0;"100";5997
21000;"O3";"DEMV005";2000;80.0;99.0;"100";5997
21001;"O3";"DEMV005";2001;79.0;99.0;"100";5997
21002;"O3";"DEMV005";2002;79.0;89.0;"100";5997
21003;"O3";"DEMV005";2003;103.0;97.0;"100";5997
21004;"O3";"DEMV005";2004;83.0;98.0;"100";5997
21005;"O3";"DEMV005";2005;95.0;98.0;"100";5997
21006;"O3";"DEMV005";2006;92.0;100.0;"100";5997
21007;"O3";"DEMV005";2007;86.0;98.0;"100";5997
21008;"O3";"DEMV006";1993;92.0;96.0;"600";3631
21009;"O3";"DEMV006";1994;107.0;96.0;"600";3631
21010;"O3";"DEMV006";1995;93.0;98.0;"600";3631
21011;"O3";"DEMV006";1996;84.0;100.0;"600";3631
21012;"O3";"DEMV006";1998;87.0;95.0;"600";3631
21013;"O3";"DEMV006";1999;91.0;98.0;"600";3631
21014;"O3";"DEMV006";2000;85.0;99.0;"600";3631
21015;"O3";"DEMV006";2001;83.0;99.0;"600";3631
21016;"O3";"DEMV006";2002;92.0;89.0;"600";3631
21017;"O3";"DEMV006";2003;105.0;100.0;"600";3631
21018;"O3";"DEMV006";2004;91.0;98.0;"600";3631
21019;"O3";"DEMV006";2005;93.0;97.0;"600";3631
21020;"O3";"DEMV006";2006;105.0;99.0;"600";3631
21021;"O3";"DEMV006";2007;95.0;100.0;"600";3631
21022;"O3";"DEMV006";2008;98.0;99.0;"600";3631
21023;"O3";"DEMV006";2009;92.0;98.0;"600";3631
21024;"O3";"DEMV021";2007;91.0;98.0;"500";187019
21025;"O3";"DEMV021";2008;98.0;99.0;"500";187019
21026;"O3";"DEMV021";2009;91.0;93.0;"500";187019
21027;"O3";"DEMV021";2010;96.0;98.0;"500";187019
21028;"O3";"DEMV021";2011;96.0;98.0;"500";187019
21029;"O3";"DEMV021";2012;99.0;95.0;"500";187019
21030;"O3";"DEMV022";2008;68.0;92.0;"100";12362
21031;"O3";"DEMV022";2009;69.0;97.0;"100";12362
21032;"O3";"DEMV022";2010;73.0;100.0;"100";12362
21033;"O3";"DEMV022";2011;79.0;97.0;"100";12362
21034;"O3";"DEMV022";2012;74.0;100.0;"100";12362
21035;"O3";"DEMV023";2009;96.0;99.0;"100";5997
21036;"O3";"DENI001";1989;153.0;88.0;"100";32272
21037;"O3";"DENI008";1988;104.0;92.0;"100";15180
21038;"O3";"DENI008";1989;130.0;94.0;"100";15180
21039;"O3";"DENI011";1990;101.0;92.0;"100";229666
21040;"O3";"DENI011";1991;85.0;82.0;"100";229666
21041;"O3";"DENI011";1992;146.0;96.0;"100";229666
21042;"O3";"DENI011";1993;121.0;98.0;"100";229666
21043;"O3";"DENI011";1994;130.0;95.0;"100";229666
21044;"O3";"DENI011";1995;124.0;96.0;"100";229666
21045;"O3";"DENI011";1996;108.0;95.0;"100";229666
21046;"O3";"DENI011";1997;110.0;96.0;"100";229666
21047;"O3";"DENI011";1998;105.0;97.0;"100";229666
21048;"O3";"DENI011";1999;120.0;97.0;"100";229666
21049;"O3";"DENI011";2000;114.0;95.0;"100";229666
21050;"O3";"DENI011";2001;105.0;96.0;"100";229666
21051;"O3";"DENI011";2002;112.0;100.0;"100";229666
21052;"O3";"DENI011";2003;134.0;100.0;"100";229666
21053;"O3";"DENI011";2004;112.0;97.0;"100";229666
21054;"O3";"DENI011";2005;113.0;99.0;"100";229666
21055;"O3";"DENI011";2006;123.0;97.0;"100";229666
21056;"O3";"DENI011";2007;115.0;99.0;"100";229666
21057;"O3";"DENI011";2008;113.0;98.0;"100";229666
21058;"O3";"DENI011";2009;108.0;98.0;"100";229666
21059;"O3";"DENI011";2010;112.0;99.0;"100";229666
21060;"O3";"DENI011";2011;109.0;98.0;"100";229666
21061;"O3";"DENI011";2012;105.0;98.0;"100";229666
21062;"O3";"DENI015";1996;106.0;95.0;"100";101012
21063;"O3";"DENI015";1997;110.0;97.0;"100";101012
21064;"O3";"DENI020";1992;127.0;96.0;"100";113123
21065;"O3";"DENI020";1993;114.0;95.0;"100";113123
21066;"O3";"DENI020";1994;123.0;95.0;"100";113123
21067;"O3";"DENI020";1995;114.0;95.0;"100";113123
21068;"O3";"DENI020";1996;111.0;93.0;"100";113123
21069;"O3";"DENI020";1997;108.0;96.0;"100";113123
21070;"O3";"DENI020";1998;108.0;95.0;"100";113123
21071;"O3";"DENI020";1999;120.0;98.0;"100";113123
21072;"O3";"DENI020";2000;117.0;96.0;"100";113123
21073;"O3";"DENI020";2001;107.0;98.0;"100";113123
21074;"O3";"DENI020";2002;113.0;99.0;"100";113123
21075;"O3";"DENI020";2003;130.0;99.0;"100";113123
21076;"O3";"DENI020";2004;108.0;98.0;"100";113123
21077;"O3";"DENI020";2005;108.0;99.0;"100";113123
21078;"O3";"DENI020";2006;126.0;98.0;"100";113123
21079;"O3";"DENI020";2007;109.0;98.0;"100";113123
21080;"O3";"DENI020";2008;116.0;98.0;"100";113123
21081;"O3";"DENI020";2009;106.0;99.0;"100";113123
21082;"O3";"DENI020";2010;110.0;99.0;"100";113123
21083;"O3";"DENI020";2011;112.0;98.0;"100";113123
21084;"O3";"DENI020";2012;102.0;98.0;"100";113123
21085;"O3";"DENI038";1990;116.0;92.0;"100";156799
21086;"O3";"DENI038";1991;85.0;79.0;"100";156799
21087;"O3";"DENI038";1992;127.0;92.0;"100";156799
21088;"O3";"DENI038";1993;115.0;91.0;"100";156799
21089;"O3";"DENI038";1994;127.0;92.0;"100";156799
21090;"O3";"DENI038";1995;136.0;97.0;"100";156799
21091;"O3";"DENI038";1996;111.0;91.0;"100";156799
21092;"O3";"DENI038";1997;113.0;92.0;"100";156799
21093;"O3";"DENI038";1998;109.0;96.0;"100";156799
21094;"O3";"DENI038";1999;127.0;96.0;"100";156799
21095;"O3";"DENI038";2000;113.0;94.0;"100";156799
21096;"O3";"DENI038";2001;104.0;97.0;"100";156799
21097;"O3";"DENI038";2002;110.0;99.0;"100";156799
21098;"O3";"DENI038";2003;134.0;99.0;"100";156799
21099;"O3";"DENI038";2004;110.0;99.0;"100";156799
21100;"O3";"DENI038";2005;110.0;98.0;"100";156799
21101;"O3";"DENI038";2006;126.0;99.0;"100";156799
21102;"O3";"DENI038";2007;117.0;98.0;"100";156799
21103;"O3";"DENI038";2008;115.0;98.0;"100";156799
21104;"O3";"DENI038";2009;106.0;99.0;"100";156799
21105;"O3";"DENI038";2010;110.0;98.0;"100";156799
21106;"O3";"DENI038";2011;116.0;98.0;"100";156799
21107;"O3";"DENI038";2012;105.0;98.0;"100";156799
21108;"O3";"DENI040";1996;105.0;95.0;"100";4542
21109;"O3";"DENI040";1997;108.0;98.0;"100";4542
21110;"O3";"DENI040";1998;100.0;97.0;"100";4542
21111;"O3";"DENI042";1990;121.0;92.0;"100";114353
21112;"O3";"DENI042";1991;86.0;83.0;"100";114353
21113;"O3";"DENI042";1992;136.0;93.0;"100";114353
21114;"O3";"DENI042";1993;134.0;83.0;"100";114353
21115;"O3";"DENI042";1994;148.0;92.0;"100";114353
21116;"O3";"DENI042";1995;130.0;93.0;"100";114353
21117;"O3";"DENI042";1996;116.0;96.0;"100";114353
21118;"O3";"DENI042";1997;114.0;93.0;"100";114353
21119;"O3";"DENI042";1998;113.0;98.0;"100";114353
21120;"O3";"DENI042";1999;128.0;97.0;"100";114353
21121;"O3";"DENI042";2000;110.0;98.0;"100";114353
21122;"O3";"DENI042";2001;117.0;96.0;"100";114353
21123;"O3";"DENI042";2002;118.0;97.0;"100";114353
21124;"O3";"DENI042";2003;132.0;98.0;"100";114353
21125;"O3";"DENI042";2004;112.0;95.0;"100";114353
21126;"O3";"DENI042";2005;119.0;99.0;"100";114353
21127;"O3";"DENI042";2006;124.0;98.0;"100";114353
21128;"O3";"DENI042";2007;117.0;99.0;"100";114353
21129;"O3";"DENI042";2008;115.0;99.0;"100";114353
21130;"O3";"DENI042";2009;111.0;99.0;"100";114353
21131;"O3";"DENI042";2010;112.0;98.0;"100";114353
21132;"O3";"DENI042";2011;118.0;98.0;"100";114353
21133;"O3";"DENI042";2012;105.0;97.0;"100";114353
21134;"O3";"DENI054";1990;110.0;95.0;"100";488247
21135;"O3";"DENI054";1991;90.0;83.0;"100";488247
21136;"O3";"DENI054";1992;137.0;89.0;"100";488247
21137;"O3";"DENI054";1993;130.0;93.0;"100";488247
21138;"O3";"DENI054";1994;144.0;92.0;"100";488247
21139;"O3";"DENI054";1995;130.0;94.0;"100";488247
21140;"O3";"DENI054";1996;114.0;82.0;"100";488247
21141;"O3";"DENI054";1997;115.0;96.0;"100";488247
21142;"O3";"DENI054";1998;105.0;99.0;"100";488247
21143;"O3";"DENI054";1999;109.0;97.0;"100";488247
21144;"O3";"DENI054";2000;96.0;94.0;"100";488247
21145;"O3";"DENI054";2001;91.0;96.0;"100";488247
21146;"O3";"DENI054";2002;101.0;96.0;"100";488247
21147;"O3";"DENI054";2003;126.0;97.0;"100";488247
21148;"O3";"DENI054";2004;102.0;99.0;"100";488247
21149;"O3";"DENI054";2005;109.0;95.0;"100";488247
21150;"O3";"DENI054";2006;127.0;99.0;"100";488247
21151;"O3";"DENI054";2007;112.0;97.0;"100";488247
21152;"O3";"DENI054";2008;110.0;98.0;"100";488247
21153;"O3";"DENI054";2009;108.0;97.0;"100";488247
21154;"O3";"DENI054";2010;116.0;97.0;"100";488247
21155;"O3";"DENI054";2011;110.0;98.0;"100";488247
21156;"O3";"DENI054";2012;100.0;98.0;"100";488247
21157;"O3";"DENI062";1999;125.0;99.0;"600";68715
21158;"O3";"DENI062";2000;115.0;98.0;"600";68715
21159;"O3";"DENI062";2001;112.0;99.0;"600";68715
21160;"O3";"DENI062";2002;122.0;97.0;"600";68715
21161;"O3";"DENI062";2003;134.0;98.0;"600";68715
21162;"O3";"DENI062";2004;110.0;99.0;"600";68715
21163;"O3";"DENI062";2005;110.0;98.0;"600";68715
21164;"O3";"DENI062";2006;126.0;98.0;"600";68715
21165;"O3";"DENI062";2007;115.0;100.0;"600";68715
21166;"O3";"DENI062";2008;115.0;99.0;"600";68715
21167;"O3";"DENI062";2009;106.0;99.0;"600";68715
21168;"O3";"DENI062";2010;107.0;97.0;"600";68715
21169;"O3";"DENI062";2011;113.0;99.0;"600";68715
21170;"O3";"DENI062";2012;101.0;98.0;"600";68715
21171;"O3";"DENW008";1991;106.0;95.0;"100";550090
21172;"O3";"DENW008";1992;113.0;98.0;"100";550090
21173;"O3";"DENW008";1993;104.0;95.0;"100";550090
21174;"O3";"DENW008";1994;134.0;97.0;"100";550090
21175;"O3";"DENW008";1995;128.0;96.0;"100";550090
21176;"O3";"DENW008";1996;99.0;98.0;"100";550090
21177;"O3";"DENW008";1997;111.0;94.0;"100";550090
21178;"O3";"DENW008";1998;111.0;93.0;"100";550090
21179;"O3";"DENW008";1999;106.0;92.0;"100";550090
21180;"O3";"DENW008";2000;98.0;94.0;"100";550090
21181;"O3";"DENW008";2001;110.0;98.0;"100";550090
21182;"O3";"DENW008";2002;100.0;98.0;"100";550090
21183;"O3";"DENW008";2003;139.0;75.0;"100";550090
21184;"O3";"DENW008";2004;108.0;87.0;"100";550090
21185;"O3";"DENW008";2005;106.0;96.0;"100";550090
21186;"O3";"DENW008";2006;127.0;93.0;"100";550090
21187;"O3";"DENW008";2007;106.0;89.0;"100";550090
21188;"O3";"DENW008";2008;111.0;87.0;"100";550090
21189;"O3";"DENW008";2009;105.0;96.0;"100";550090
21190;"O3";"DENW008";2010;107.0;96.0;"100";550090
21191;"O3";"DENW008";2011;102.0;96.0;"100";550090
21192;"O3";"DENW008";2012;95.0;98.0;"100";550090
21193;"O3";"DENW009";1988;96.0;90.0;"100";550090
21194;"O3";"DENW009";1989;136.0;83.0;"100";550090
21195;"O3";"DENW028";1990;118.0;85.0;"100";559437
21196;"O3";"DENW028";1991;103.0;84.0;"100";559437
21197;"O3";"DENW028";1992;117.0;95.0;"100";559437
21198;"O3";"DENW028";1993;100.0;96.0;"100";559437
21199;"O3";"DENW028";1994;143.0;93.0;"100";559437
21200;"O3";"DENW028";1995;132.0;99.0;"100";559437
21201;"O3";"DENW028";1996;106.0;97.0;"100";279719
21202;"O3";"DENW028";1996;106.0;97.0;"600";279719
21203;"O3";"DENW028";1997;111.0;90.0;"100";279719
21204;"O3";"DENW028";1997;110.0;92.0;"600";279719
21205;"O3";"DENW028";1998;98.0;91.0;"100";279719
21206;"O3";"DENW028";1998;98.0;92.0;"600";279719
21207;"O3";"DENW028";1999;113.0;79.0;"100";279719
21208;"O3";"DENW028";1999;114.0;82.0;"600";279719
21209;"O3";"DENW028";2000;100.0;86.0;"100";279719
21210;"O3";"DENW028";2000;100.0;89.0;"600";279719
21211;"O3";"DENW028";2001;111.0;91.0;"100";279719
21212;"O3";"DENW028";2001;111.0;91.0;"600";279719
21213;"O3";"DENW028";2002;105.0;96.0;"600";559437
21214;"O3";"DENW028";2003;128.0;86.0;"600";559437
21215;"O3";"DENW028";2004;105.0;92.0;"100";559437
21216;"O3";"DENW028";2005;109.0;95.0;"100";559437
21217;"O3";"DENW028";2006;134.0;96.0;"100";559437
21218;"O3";"DENW036";1990;140.0;89.0;"100";103201
21219;"O3";"DENW036";1991;114.0;90.0;"100";103201
21220;"O3";"DENW036";1992;130.0;98.0;"100";103201
21221;"O3";"DENW036";1993;111.0;94.0;"100";103201
21222;"O3";"DENW036";1994;144.0;95.0;"100";103201
21223;"O3";"DENW036";1995;147.0;95.0;"100";103201
21224;"O3";"DENW036";1996;96.0;97.0;"100";103201
21225;"O3";"DENW036";1997;119.0;87.0;"100";103201
21226;"O3";"DENW036";1998;102.0;93.0;"100";103201
21227;"O3";"DENW036";1999;107.0;92.0;"100";103201
21228;"O3";"DENW036";2000;103.0;93.0;"100";103201
21229;"O3";"DENW036";2001;119.0;96.0;"100";103201
21230;"O3";"DENW036";2002;101.0;78.0;"100";103201
21231;"O3";"DENW038";1991;103.0;93.0;"100";156521
21232;"O3";"DENW038";1993;101.0;94.0;"100";156521
21233;"O3";"DENW038";1994;130.0;93.0;"100";156521
21234;"O3";"DENW038";1995;131.0;95.0;"100";156521
